chr4	10946229	10947216	chr4	10955356	10957761
chr4	10946229	10947216	chr4	10968041	10968926
chr4	10950879	10952743	chr4	10968041	10968926
chr4	10950879	10952743	chr4	11369723	11370565
chr4	10955356	10957761	chr4	10968041	10968926
chr4	10955356	10957761	chr4	12132750	12134286
chr4	11117081	11118096	chr4	11126464	11128099
chr4	11117081	11118096	chr4	11173144	11174862
chr4	11173144	11174862	chr4	11198787	11199855
chr4	11198787	11199855	chr4	11260805	11261450
chr4	11198787	11199855	chr4	11264089	11265819
chr4	11260805	11261450	chr4	11270293	11271378
chr4	11260805	11261450	chr4	11330560	11331208
chr4	11264089	11265819	chr4	11288020	11288432
chr4	11270293	11271378	chr4	11330560	11331208
chr4	11347926	11348605	chr4	11364259	11364741
chr4	11818265	11819633	chr4	11881210	11882753
chr4	11837865	11839359	chr4	11846490	11847706
chr4	11837865	11839359	chr4	11881210	11882753
chr4	11846490	11847706	chr4	11861327	11862472
chr4	11861327	11862472	chr4	11881210	11882753
chr4	11881210	11882753	chr4	12132750	12134286
chr4	11884150	11885965	chr4	11940423	11940848
chr4	12132750	12134286	chr4	12197260	12199077
chr4	12132750	12134286	chr4	12254745	12256305
chr4	12197260	12199077	chr4	12229557	12230821
chr4	12197260	12199077	chr4	12254745	12256305
chr4	12229557	12230821	chr4	12259782	12260917
chr4	12254745	12256305	chr4	12269979	12270799
chr4	12254745	12256305	chr4	12320372	12321480
chr4	12259782	12260917	chr4	12486481	12487371
chr4	12320372	12321480	chr4	12342389	12343189
chr4	12469832	12470938	chr4	12486481	12487371
chr4	12469832	12470938	chr4	12501294	12504358
chr4	12477499	12478489	chr4	12486481	12487371
chr4	12477499	12478489	chr4	12499289	12499609
chr4	12477499	12478489	chr4	12501294	12504358
chr4	12486481	12487371	chr4	12499289	12499609
chr4	12486481	12487371	chr4	12501294	12504358
chr4	12501294	12504358	chr4	12642126	12644211
chr4	12595212	12596181	chr4	12611305	12612369
chr4	12595212	12596181	chr4	12642126	12644211
chr4	12595212	12596181	chr4	12683773	12685409
chr4	12602099	12602751	chr4	12642126	12644211
chr4	12602796	12603714	chr4	12636981	12638286
chr4	12602796	12603714	chr4	12642126	12644211
chr4	12602796	12603714	chr4	12699171	12700156
chr4	12642126	12644211	chr4	12683773	12685409
chr4	12642126	12644211	chr4	12699171	12700156
chr4	12683773	12685409	chr4	12699171	12700156
chr4	12976112	12976860	chr4	12991795	12992599
chr4	12976112	12976860	chr4	13334419	13335964
chr4	12991795	12992599	chr4	13183924	13185383
chr4	13156186	13156973	chr4	13183924	13185383
chr4	13156186	13156973	chr4	13230138	13230932
chr4	13230138	13230932	chr4	13251240	13253226
chr4	13230138	13230932	chr4	13326178	13327422
chr4	13230138	13230932	chr4	13334419	13335964
chr4	13326178	13327422	chr4	13334419	13335964
chr4	14029784	14031289	chr4	14042242	14043469
chr4	14029784	14031289	chr4	14110309	14111894
chr4	14072284	14073065	chr4	14118867	14120297
chr4	14110309	14111894	chr4	14118867	14120297
chr4	14118867	14120297	chr4	14128850	14129620
chr4	14585906	14586591	chr4	14631134	14632233
chr4	14610898	14611786	chr4	14663197	14664531
chr4	14631134	14632233	chr4	14645874	14646598
chr4	14631134	14632233	chr4	14663197	14664531
chr4	14649794	14650614	chr4	14663197	14664531
chr4	14649794	14650614	chr4	14739377	14740056
chr4	14663197	14664531	chr4	14672016	14673172
chr4	14663197	14664531	chr4	14694910	14696040
chr4	14672016	14673172	chr4	14694910	14696040
chr4	14672016	14673172	chr4	14738712	14739029
chr4	14694910	14696040	chr4	14738712	14739029
chr4	14727448	14728197	chr4	14738712	14739029
chr4	14739377	14740056	chr4	14845880	14846857
chr4	14739377	14740056	chr4	14884331	14885563
chr4	14748988	14749661	chr4	14845880	14846857
chr4	14748988	14749661	chr4	14853577	14854389
chr4	14853577	14854389	chr4	14884331	14885563
chr4	14861941	14862830	chr4	14870093	14871047
chr4	14884331	14885563	chr4	14933860	14935326
chr4	14884331	14885563	chr4	14939399	14940461
chr4	14933860	14935326	chr4	14963444	14964448
chr4	14933860	14935326	chr4	14976900	14978249
chr4	14933860	14935326	chr4	14993898	14994227
chr4	14933860	14935326	chr4	15005511	15006705
chr4	14939399	14940461	chr4	14963444	14964448
chr4	14953565	14954845	chr4	14963444	14964448
chr4	14963444	14964448	chr4	14976900	14978249
chr4	14963444	14964448	chr4	14992032	14992988
chr4	14963444	14964448	chr4	15005511	15006705
chr4	14993898	14994227	chr4	20021796	20024032
chr4	14993898	14994227	chr4	20054011	20055013
chr4	15177812	15179440	chr4	15191239	15192250
chr4	15352975	15353575	chr4	15399096	15401249
chr4	16430013	16430759	chr4	16636933	16638625
chr4	16527709	16529382	chr4	16599609	16601281
chr4	16527709	16529382	chr4	16636933	16638625
chr4	16527709	16529382	chr4	16782961	16784734
chr4	16592677	16594255	chr4	16795991	16798265
chr4	16599609	16601281	chr4	16613146	16613387
chr4	16599609	16601281	chr4	16622046	16622396
chr4	16599609	16601281	chr4	16627653	16628147
chr4	16599609	16601281	chr4	16636933	16638625
chr4	16599609	16601281	chr4	16989357	16990882
chr4	16599609	16601281	chr4	18274316	18276123
chr4	16613146	16613387	chr4	16774246	16775429
chr4	16635519	16636119	chr4	16696187	16697908
chr4	16635519	16636119	chr4	16768108	16769477
chr4	16636933	16638625	chr4	16696187	16697908
chr4	16636933	16638625	chr4	16768108	16769477
chr4	16636933	16638625	chr4	16782961	16784734
chr4	16636933	16638625	chr4	16790363	16791608
chr4	16696187	16697908	chr4	16757128	16757957
chr4	16696187	16697908	chr4	16782961	16784734
chr4	16757128	16757957	chr4	16768108	16769477
chr4	16757128	16757957	chr4	16779007	16780052
chr4	16757128	16757957	chr4	16782961	16784734
chr4	16757128	16757957	chr4	16858208	16859350
chr4	16768108	16769477	chr4	16779007	16780052
chr4	16768108	16769477	chr4	16782961	16784734
chr4	16768108	16769477	chr4	16790363	16791608
chr4	16768108	16769477	chr4	16795991	16798265
chr4	16768108	16769477	chr4	16819885	16820861
chr4	16774246	16775429	chr4	16782961	16784734
chr4	16774246	16775429	chr4	16790363	16791608
chr4	16774246	16775429	chr4	16866181	16867293
chr4	16774246	16775429	chr4	16897778	16899450
chr4	16779007	16780052	chr4	16790363	16791608
chr4	16779007	16780052	chr4	16795991	16798265
chr4	16779007	16780052	chr4	16819885	16820861
chr4	16779007	16780052	chr4	16824593	16825451
chr4	16779007	16780052	chr4	16834403	16836426
chr4	16779007	16780052	chr4	16843797	16845325
chr4	16779007	16780052	chr4	16858208	16859350
chr4	16779007	16780052	chr4	16897778	16899450
chr4	16782961	16784734	chr4	16795991	16798265
chr4	16782961	16784734	chr4	16819885	16820861
chr4	16782961	16784734	chr4	16824593	16825451
chr4	16782961	16784734	chr4	16834403	16836426
chr4	16782961	16784734	chr4	16843797	16845325
chr4	16782961	16784734	chr4	16858208	16859350
chr4	16782961	16784734	chr4	16866181	16867293
chr4	16782961	16784734	chr4	16897778	16899450
chr4	16790363	16791608	chr4	16819885	16820861
chr4	16790363	16791608	chr4	16834403	16836426
chr4	16790363	16791608	chr4	16866181	16867293
chr4	16790363	16791608	chr4	16979097	16980448
chr4	16795991	16798265	chr4	16819885	16820861
chr4	16795991	16798265	chr4	16834403	16836426
chr4	16819885	16820861	chr4	16832208	16832564
chr4	16819885	16820861	chr4	16834403	16836426
chr4	16819885	16820861	chr4	16843797	16845325
chr4	16819885	16820861	chr4	16858208	16859350
chr4	16819885	16820861	chr4	16866181	16867293
chr4	16819885	16820861	chr4	16891696	16892734
chr4	16819885	16820861	chr4	16897778	16899450
chr4	16824593	16825451	chr4	16834403	16836426
chr4	16824593	16825451	chr4	16843797	16845325
chr4	16824593	16825451	chr4	16891696	16892734
chr4	16834403	16836426	chr4	16843797	16845325
chr4	16834403	16836426	chr4	16858208	16859350
chr4	16834403	16836426	chr4	16866181	16867293
chr4	16843797	16845325	chr4	16858208	16859350
chr4	16843797	16845325	chr4	16866181	16867293
chr4	16843797	16845325	chr4	16897778	16899450
chr4	16858208	16859350	chr4	16891696	16892734
chr4	16858208	16859350	chr4	16897778	16899450
chr4	16866181	16867293	chr4	16897778	16899450
chr4	16866181	16867293	chr4	16989357	16990882
chr4	16891696	16892734	chr4	16973513	16974925
chr4	16891696	16892734	chr4	16979097	16980448
chr4	16891696	16892734	chr4	16989357	16990882
chr4	16891696	16892734	chr4	17096749	17097555
chr4	16897778	16899450	chr4	16922413	16923032
chr4	16921609	16922306	chr4	16935830	16936227
chr4	16922413	16923032	chr4	16942887	16943922
chr4	16922413	16923032	chr4	16973513	16974925
chr4	16935830	16936227	chr4	16961930	16963600
chr4	16942887	16943922	chr4	16956938	16957964
chr4	16942887	16943922	chr4	16979097	16980448
chr4	16956938	16957964	chr4	16973513	16974925
chr4	16956938	16957964	chr4	16979097	16980448
chr4	16961930	16963600	chr4	16973513	16974925
chr4	16961930	16963600	chr4	16979097	16980448
chr4	16961930	16963600	chr4	16989357	16990882
chr4	16973513	16974925	chr4	16989357	16990882
chr4	16973513	16974925	chr4	17025991	17027607
chr4	16979097	16980448	chr4	16989357	16990882
chr4	16979097	16980448	chr4	17004513	17005602
chr4	16979097	16980448	chr4	17024905	17025679
chr4	16979097	16980448	chr4	17813994	17816535
chr4	16989357	16990882	chr4	17004513	17005602
chr4	16989357	16990882	chr4	17017030	17017744
chr4	16989357	16990882	chr4	17025991	17027607
chr4	17004513	17005602	chr4	17017030	17017744
chr4	17004513	17005602	chr4	17025991	17027607
chr4	17264105	17264601	chr4	17378449	17379088
chr4	17283229	17285121	chr4	17312813	17314226
chr4	17283229	17285121	chr4	17327733	17329134
chr4	17283229	17285121	chr4	17373234	17376048
chr4	17283229	17285121	chr4	17378449	17379088
chr4	17283229	17285121	chr4	17505239	17506539
chr4	17283229	17285121	chr4	17521779	17523737
chr4	17312813	17314226	chr4	17327733	17329134
chr4	17312813	17314226	chr4	17354960	17355893
chr4	17312813	17314226	chr4	17363827	17364638
chr4	17312813	17314226	chr4	17370942	17372254
chr4	17312813	17314226	chr4	17373234	17376048
chr4	17312813	17314226	chr4	17483715	17484707
chr4	17327733	17329134	chr4	17354960	17355893
chr4	17327733	17329134	chr4	17373234	17376048
chr4	17327733	17329134	chr4	17378449	17379088
chr4	17354960	17355893	chr4	17363827	17364638
chr4	17354960	17355893	chr4	17370942	17372254
chr4	17354960	17355893	chr4	17373234	17376048
chr4	17354960	17355893	chr4	17376980	17378176
chr4	17354960	17355893	chr4	17378449	17379088
chr4	17354960	17355893	chr4	17384438	17384865
chr4	17363827	17364638	chr4	17373234	17376048
chr4	17363827	17364638	chr4	17521779	17523737
chr4	17370942	17372254	chr4	17384438	17384865
chr4	17370942	17372254	chr4	17441896	17443307
chr4	17370942	17372254	chr4	17460473	17461573
chr4	17370942	17372254	chr4	17483715	17484707
chr4	17370942	17372254	chr4	17505239	17506539
chr4	17370942	17372254	chr4	17515401	17516405
chr4	17370942	17372254	chr4	17521779	17523737
chr4	17370942	17372254	chr4	17528473	17530009
chr4	17370942	17372254	chr4	17637925	17638408
chr4	17373234	17376048	chr4	17384438	17384865
chr4	17373234	17376048	chr4	17420014	17421205
chr4	17373234	17376048	chr4	17441896	17443307
chr4	17373234	17376048	chr4	17460473	17461573
chr4	17373234	17376048	chr4	17479733	17480302
chr4	17373234	17376048	chr4	17483715	17484707
chr4	17373234	17376048	chr4	17515401	17516405
chr4	17373234	17376048	chr4	17521779	17523737
chr4	17373234	17376048	chr4	17528473	17530009
chr4	17373234	17376048	chr4	17541332	17543664
chr4	17373234	17376048	chr4	17575071	17576747
chr4	17376980	17378176	chr4	17460473	17461573
chr4	17376980	17378176	chr4	17538273	17539022
chr4	17378449	17379088	chr4	17420014	17421205
chr4	17378449	17379088	chr4	17441896	17443307
chr4	17378449	17379088	chr4	17505239	17506539
chr4	17378449	17379088	chr4	17521779	17523737
chr4	17384438	17384865	chr4	17420014	17421205
chr4	17384438	17384865	chr4	17521779	17523737
chr4	17420014	17421205	chr4	17441896	17443307
chr4	17420014	17421205	chr4	17479733	17480302
