chr4	660471	661814	0
chr4	666883	673016	0
chr4	673144	673736	0
chr4	674889	676514	0
chr4	676547	677733	0
chr4	679980	680744	0
chr4	681030	681755	0
chr4	685542	694743	0
chr4	695583	695849	0
chr4	698791	701683	0
chr4	702523	702789	0
chr4	704558	705504	0
chr4	708203	709899	0
chr4	710111	714057	0
chr4	714143	715200	0
chr4	715424	717879	0
chr4	724560	725090	0
chr4	727582	727875	0
chr4	728442	730150	0
chr4	731063	731272	0
chr4	732251	735718	0
chr4	738382	740262	0
chr4	741976	743985	0
chr4	746634	746840	0
chr4	747396	753894	0
chr4	755123	758764	0
chr4	760287	762928	0.176091259
chr4	763429	764415	0
chr4	765272	766571	0
chr4	766808	769111	0
chr4	769169	770246	0
chr4	770805	771791	0
chr4	772648	774233	0
chr4	774864	781105	0
chr4	781515	782420	0
chr4	786037	788212	0
chr4	788228	792058	0
chr4	792970	796176	0
chr4	796727	797251	0
chr4	799732	802885	0
chr4	802927	803984	0.176091259
chr4	807885	809603	0
chr4	811786	812261	0
chr4	812768	816473	1.45484486
chr4	820604	824385	0.812913357
chr4	829234	835309	0
chr4	840946	845524	0
chr4	855233	859392	0.176091259
chr4	864610	865226	0
chr4	868525	869119	0
chr4	870103	870936	0
chr4	874417	878638	0
chr4	895531	897654	0.653212514
chr4	899213	900249	0
chr4	907169	913366	0
chr4	914189	915370	0
chr4	915909	917725	0
chr4	922944	923426	0
chr4	923504	926986	0
chr4	932601	935349	1.096910013
chr4	938559	939746	0
chr4	945252	946749	0
chr4	952652	955424	0.397940009
chr4	959719	963624	0
chr4	964213	966838	1.900367129
chr4	968639	972978	0.812913357
chr4	973965	974416	0
chr4	975149	979982	0
chr4	981620	986208	0
chr4	986457	987802	0
chr4	987837	988034	0
chr4	988777	991475	0
chr4	992272	998352	1.795880017
chr4	1003995	1004547	0
chr4	1005108	1008490	2.11058971
chr4	998791	1002601	2.336459734
chr4	1018270	1018791	0
chr4	1024085	1029491	3.072433726
chr4	1031182	1032909	1.73239376
chr4	1034702	1044116	0
chr4	1046575	1046784	0
chr4	1049567	1052581	2.376576957
chr4	1054150	1057626	0
chr4	1059395	1063980	1.886490725
chr4	1064994	1065391	1.431363764
chr4	1068540	1072538	2.025305865
chr4	1075235	1077208	0
chr4	1081902	1085685	2.588831726
chr4	1089094	1090560	0
chr4	1093928	1109841	0.740362689
chr4	1096837	1097562	0.929418926
chr4	1098481	1100290	1.021189299
chr4	1102990	1103322	0
chr4	1105553	1113401	1.602059991
chr4	1113435	1113851	0.176091259
chr4	1113875	1114288	0.176091259
chr4	1114484	1116755	0.176091259
chr4	1124874	1137564	1.562292864
chr4	1141061	1141307	0
chr4	1141469	1161137	0.397940009
chr4	1162695	1163810	0
chr4	1166177	1166789	0
chr4	1169867	1170536	0
chr4	1174381	1183459	0.903089987
chr4	1185056	1189759	0.397940009
chr4	1190312	1192587	1.854306042
chr4	1194622	1196838	0.903089987
chr4	1197311	1197816	0
chr4	1200472	1202136	0
chr4	1203709	1208183	1.243038049
chr4	1209551	1209832	0
chr4	1212862	1219882	1.596597096
chr4	1222820	1236818	1.633468456
chr4	1242851	1252973	0
chr4	1262410	1262811	0
chr4	1263588	1277659	1.744292983
chr4	1281118	1282205	0
chr4	1285370	1289235	0
chr4	1289326	1290059	0
chr4	1290231	1296003	0
chr4	1299290	1300161	0.176091259
chr4	1303215	1303859	0
chr4	1305315	1307558	0
chr4	1316458	1320937	0
chr4	1324317	1329634	0
chr4	1330357	1334309	0
chr4	1335942	1340088	0
chr4	1341397	1342957	0
chr4	1344418	1345155	0
chr4	1348005	1348652	0
chr4	1351655	1353262	0
chr4	1365775	1372660	1.322219295
chr4	1374484	1376325	0
chr4	1380514	1383436	0
chr4	1383824	1386850	0
chr4	1386914	1389574	0
chr4	1389577	1389858	0
chr4	1398055	1402221	0
chr4	1403610	1420463	0.698970004
chr4	1430886	1434755	1.311753861
chr4	1435481	1435789	0
chr4	1441298	1441992	0
chr4	1447045	1451495	0.301029996
chr4	1452882	1455416	0.176091259
chr4	1463635	1472464	0.176091259
chr4	1471295	1482205	0.176091259
chr4	1483245	1488735	0
chr4	1488400	1491892	1.903089987
chr4	1492104	1492505	0.544068044
chr4	1493456	1494988	0
chr4	1504310	1504926	0
chr4	1506177	1507844	0.544068044
chr4	1508140	1509856	0
chr4	1510434	1513383	0
chr4	1513447	1515573	0
chr4	1516868	1519782	0
chr4	1521189	1521668	0
chr4	1522308	1522571	0
chr4	1528827	1531060	1.342422681
chr4	1550455	1554520	0.301029996
chr4	1557845	1563238	1.498310554
chr4	1563546	1566491	1.301029996
chr4	1572589	1572864	0.176091259
chr4	1572661	1580182	2.565847819
chr4	1581089	1591882	1.096910013
chr4	1583666	1591882	1.838849091
chr4	1592853	1594660	0
chr4	1597729	1599500	0
chr4	1600622	1601503	0
chr4	1604441	1605947	0
chr4	1611997	1614884	0
chr4	1619845	1621488	0
chr4	1621591	1622673	0
chr4	1630379	1630719	0
chr4	1640750	1646317	0
chr4	1647411	1654111	0
chr4	1656297	1656590	0
chr4	1657873	1660279	0
chr4	1660381	1660935	0
chr4	1666135	1668197	0
chr4	1673917	1674618	0
chr4	1681105	1686599	0
chr4	1692608	1697272	0
chr4	1701028	1714166	1.949390007
chr4	1722630	1723574	0
chr4	1723826	1728391	0
chr4	1728615	1729858	0
chr4	1733084	1735741	0
chr4	1739200	1739487	0
chr4	1740445	1741208	0
chr4	1741528	1749135	1.574031268
chr4	1756683	1761837	0
chr4	1765447	1766066	0
chr4	1769434	1770912	0
chr4	1771586	1786481	0
chr4	1788664	1789768	0
chr4	1795549	1796449	0
chr4	1799021	1813420	0
chr4	1813108	1814948	0
chr4	1817434	1820730	0
chr4	1831722	1833050	0
chr4	1836874	1841319	0
chr4	1841591	1845105	0
chr4	1847011	1848718	0
chr4	1849094	1852299	0
chr4	1854494	1856529	0
chr4	1857376	1857807	0
chr4	1858435	1859508	0
chr4	1859530	1860315	0
chr4	1860347	1862935	0
chr4	1863183	1865153	0
chr4	1866131	1866714	0
chr4	1867271	1879223	0
chr4	1879239	1879421	0
chr4	1880433	1881173	0
chr4	1882846	1895409	0.301029996
chr4	1902708	1903446	0.176091259
chr4	1908203	1909203	0
chr4	1910204	1919735	0.176091259
chr4	1932360	1946169	0
chr4	1963722	1964284	0
chr4	1970100	1972486	0
chr4	1972556	1973840	0
chr4	1974008	1974804	0
chr4	1980047	1994715	0
chr4	1997445	1998149	0
chr4	2004993	2009432	0
chr4	2019414	2021034	0
chr4	2021724	2023879	0
chr4	2023916	2024310	0
chr4	2024374	2026529	0
chr4	2026613	2027062	0
chr4	2028075	2030145	0
chr4	2030239	2031252	0
chr4	2033932	2037423	2.563481085
chr4	2042101	2049222	1.913813852
chr4	2047399	2049138	0
chr4	2078986	2084544	0.301029996
chr4	2086766	2087526	0
chr4	2093733	2098725	0
chr4	2102227	2103422	0
chr4	2111936	2115491	1.550228353
chr4	2121288	2123574	0
chr4	2125958	2130280	0.301029996
chr4	2132534	2136572	0
chr4	2138200	2147502	0
chr4	2150854	2151325	0
chr4	2153013	2153561	0
chr4	2153609	2153870	0
chr4	2153897	2154619	0
chr4	2156749	2159589	0
chr4	2161757	2168182	0
chr4	2171104	2171324	0
chr4	2179439	2181999	0
chr4	2180922	2182983	0
chr4	2185389	2186190	0
chr4	2188743	2205018	0
chr4	2218311	2218700	0
chr4	2219684	2221274	0
chr4	2237814	2238566	0
chr4	2238575	2239447	0
chr4	2246875	2249312	0
chr4	2251351	2251749	0
chr4	2251816	2253238	0
chr4	2258379	2258954	0
chr4	2259364	2261946	0
chr4	2264421	2265530	0
chr4	2269088	2271557	0
chr4	2272588	2273490	0
chr4	2277869	2278247	0
chr4	2281335	2283013	0
chr4	2287656	2289242	0
chr4	2290845	2291468	0
chr4	2291529	2291888	0
chr4	2292027	2294156	0
chr4	2294185	2294808	0
chr4	2298176	2298940	0
chr4	2299226	2303678	0
chr4	2307192	2310302	0
chr4	2310455	2311162	0
chr4	2315414	2316460	0
chr4	2316599	2318728	0
chr4	2318757	2319791	0
chr4	2320143	2320736	0
chr4	2320791	2321918	0
chr4	2338264	2340202	0
chr4	2341327	2343894	0
chr4	2351879	2353235	0
chr4	2368430	2368975	0
chr4	2369005	2371270	0
chr4	2372596	2373359	0
chr4	2374326	2377419	0
chr4	2382006	2388104	0
chr4	2388421	2391360	0
chr4	2400722	2402996	0
chr4	2406095	2412077	0
chr4	2419405	2420205	0
chr4	2420462	2424883	0
chr4	2427808	2428440	0
chr4	2429877	2430354	0
chr4	2433173	2433640	0
chr4	2435067	2436660	0
chr4	2436808	2440930	0
chr4	2441643	2441882	0
chr4	2443146	2443626	0
chr4	2445918	2447240	0
chr4	2447301	2449236	0
chr4	2450254	2453062	0
chr4	2453756	2455213	0
chr4	2456219	2457873	0
chr4	2458501	2459527	0
chr4	2460322	2461946	0
chr4	2462196	2464402	0
chr4	2466481	2468455	0
chr4	2468700	2473221	0
chr4	2475347	2476187	0
chr4	2478643	2486575	0
chr4	2491071	2497795	0
chr4	2498491	2499922	0
chr4	2502902	2510455	0
chr4	2517914	2518363	0
chr4	2518571	2519629	0
chr4	2520485	2526849	0
chr4	2527081	2528139	0
chr4	2528995	2530124	0
chr4	2530861	2531132	0
chr4	2532970	2534514	0
chr4	2535606	2536867	0
chr4	2538685	2539442	0
chr4	2540148	2541692	0
chr4	2542784	2543560	0
chr4	2548558	2552994	0
chr4	2557437	2558842	0
chr4	2558944	2560591	0
chr4	2562607	2564818	0
chr4	2565104	2565757	0
chr4	2565803	2569549	0
chr4	2570573	2571013	0
chr4	2573712	2574989	0
chr4	2580737	2582014	0
chr4	2585614	2597053	0
chr4	2603491	2606595	0
chr4	2608066	2610001	0.84509804
chr4	2614923	2617023	0
chr4	2616622	2618422	0.77815125
chr4	2619549	2619941	0
chr4	2621605	2624295	0
chr4	2624309	2627783	0
chr4	2629214	2631626	0
chr4	2647471	2647866	0
chr4	2647896	2650256	0
chr4	2654174	2654596	0
chr4	2656732	2657025	0
chr4	2657858	2658586	0
chr4	2664171	2669518	0.653212514
chr4	2676402	2679222	0
chr4	2679544	2686995	0
chr4	2688582	2690132	0
chr4	2693082	2706320	0
chr4	2706351	2707803	0
chr4	2724926	2733184	1.161368002
chr4	2736239	2737147	0
chr4	2740444	2748093	2.397940009
chr4	2760334	2768014	1.770852012
chr4	2768632	2769459	0
chr4	2770762	2772843	0.397940009
chr4	2774079	2778487	1.929418926
chr4	2778908	2781933	0
chr4	2788091	2790914	0
chr4	2793095	2794600	0
chr4	2798600	2806001	0
chr4	2823803	2825342	0
chr4	2830885	2835047	0
chr4	2836965	2838457	0
chr4	2838501	2839821	0
chr4	2852440	2854134	0
chr4	2859316	2867608	0
chr4	2869687	2873375	0
chr4	2876460	2878016	0
chr4	2878039	2879715	0
chr4	2888931	2891113	1.51851394
chr4	2893166	2893748	0.544068044
chr4	2897249	2898052	0
chr4	2898618	2899668	0
chr4	2901456	2902852	0
chr4	2904914	2905210	0
chr4	2912513	2912773	0
chr4	2914766	2916452	0
chr4	2918741	2920531	0
chr4	2923389	2925644	0
chr4	2928790	2931391	0
chr4	2931440	2937538	0
chr4	2937855	2940793	0
chr4	2946245	2947548	0
chr4	2950007	2951774	0
chr4	2952717	2956049	0
chr4	2957252	2960484	0
chr4	2961365	2966280	0
chr4	2970642	2972720	0
chr4	2974248	2974871	0
chr4	2975857	2976126	0
chr4	2976804	2980006	0
chr4	2981093	2981856	0
chr4	2989141	2991244	0
chr4	2999088	3000584	0
chr4	3002260	3003018	0
chr4	3008500	3010950	0
chr4	3014103	3016693	1.041392685
chr4	3018992	3019322	0
chr4	3019879	3020502	0
chr4	3022104	3023342	0.176091259
chr4	3026677	3037690	0
chr4	3038734	3039166	0
chr4	3039193	3040164	0
chr4	3042793	3045729	0
chr4	3046046	3049144	0
chr4	3049208	3052156	0
chr4	3054995	3058391	0
chr4	3060532	3061774	0
chr4	3063250	3064210	0
chr4	3064284	3064586	0
chr4	3069838	3071595	0
chr4	3071662	3071994	0
chr4	3072055	3073043	0
chr4	3077009	3082474	0
chr4	3087154	3089368	0
chr4	3093029	3094146	0.301029996
chr4	3096467	3098021	0
chr4	3099334	3100946	0
chr4	3103585	3109226	0.397940009
chr4	3105644	3106036	0
chr4	3116786	3120978	0
chr4	3132240	3133679	0
chr4	3136195	3141535	0
chr4	3141809	3144478	0
chr4	3148939	3153307	0
chr4	3155087	3155812	0
chr4	3156442	3163163	0
chr4	3164261	3165749	0
chr4	3169087	3169359	0
chr4	3170322	3170858	0
chr4	3173005	3173586	0
chr4	3174565	3175349	0
chr4	3175504	3176229	0
chr4	3176998	3180392	0
chr4	3179496	3182288	0
chr4	3187512	3192571	0
chr4	3193565	3194394	0
chr4	3197526	3198473	0
chr4	3199179	3199553	0
chr4	3201206	3201936	0
chr4	3202633	3207135	0
chr4	3207382	3208634	0
chr4	3210935	3217655	0
chr4	3218469	3221438	0
chr4	3225356	3226086	0
chr4	3229844	3230596	0
chr4	3235156	3236796	0
chr4	3239143	3245321	0
chr4	3246099	3246533	0
chr4	3248606	3249741	0
chr4	3256870	3258215	0
chr4	3258291	3258554	0
chr4	3264116	3264740	0
chr4	3269763	3270922	0
chr4	3272858	3274835	0
chr4	3275152	3275472	0
chr4	3277293	3282176	0
chr4	3282879	3283631	0
chr4	3284403	3285159	0
chr4	3285199	3285651	0
chr4	3285683	3286596	0
chr4	3288886	3289661	0
chr4	3290364	3291116	0
chr4	3291811	3296014	0
chr4	3296862	3303989	0
chr4	3316746	3317498	0
chr4	3320920	3321465	0
chr4	3326726	3328337	0
chr4	3329670	3332223	0
chr4	3332286	3332529	0
chr4	3333893	3335550	0
chr4	3339595	3345894	0
chr4	3346375	3347751	0
chr4	3348942	3351183	0
chr4	3357187	3357980	0
chr4	3359019	3364221	0
chr4	3370335	3370652	0
chr4	3371313	3372365	0
chr4	3372810	3374783	0
chr4	3375033	3379550	0
chr4	3380247	3381299	0
chr4	3381744	3387915	0
chr4	3391939	3395805	0
chr4	3395869	3396369	0
chr4	3397487	3399803	0
chr4	3399843	3400247	0
chr4	3400923	3401435	0
chr4	3404823	3408371	0
chr4	3409921	3410433	0
chr4	3413671	3417636	0
chr4	3422414	3423530	0
chr4	3428225	3432953	0
chr4	3433581	3450813	0
chr4	3452303	3452914	0
chr4	3452960	3453977	0
chr4	3457713	3459597	0
chr4	3459601	3459859	0
chr4	3460134	3461789	0
chr4	3465135	3475389	0
chr4	3478347	3480368	0.602059991
chr4	3481911	3482891	0
chr4	3491162	3492868	0
chr4	3492890	3493654	0
chr4	3506583	3508983	0
chr4	3510363	3511607	0
chr4	3525264	3527597	0.477121255
chr4	3534635	3536216	0.544068044
chr4	3543301	3545981	0
chr4	3546626	3547366	0
chr4	3548046	3548270	0
chr4	3552271	3553248	0
chr4	3553859	3563111	0
chr4	3567531	3568053	0
chr4	3569943	3578362	0
chr4	3583902	3599853	2.100370545
chr4	3605062	3605253	0
chr4	3605353	3606381	1.079181246
chr4	3614103	3615456	0
chr4	3616874	3619406	0
chr4	3627946	3630633	0
chr4	3634072	3634946	0
chr4	3635672	3637512	0
chr4	3639034	3640935	0
chr4	3641957	3643761	0
chr4	3646187	3646880	0
chr4	3647210	3648666	0
chr4	3648716	3649360	0
chr4	3649623	3650180	0
chr4	3650214	3652489	0
chr4	3652558	3654157	0
chr4	3654462	3655237	0
chr4	3657283	3657798	0
chr4	3658226	3664645	1.755874856
chr4	3667879	3670199	0
chr4	3678881	3680443	0
chr4	3683124	3684782	0
chr4	3687256	3700056	1.711807229
chr4	3700147	3703151	0
chr4	3703968	3705569	0
chr4	3710970	3712321	0
chr4	3714088	3717327	0
chr4	3717962	3724117	0
chr4	3731146	3736127	1.986771734
chr4	3736263	3738410	1.809559715
chr4	3741011	3744954	1.217483944
chr4	3746866	3756133	2.103803721
chr4	3747222	3751682	1.190331698
chr4	3764025	3767312	0
chr4	3768510	3774562	0.397940009
chr4	3782290	3785822	0
chr4	3788944	3790925	0
chr4	3798909	3801037	0
chr4	3801071	3806063	0
chr4	3809386	3812451	0.929418926
chr4	3822402	3828092	0
chr4	3829356	3831429	0
chr4	3836669	3842102	0.812913357
chr4	3857306	3863101	0
chr4	3873394	3874368	0.176091259
chr4	3878528	3883644	1.371067862
chr4	3885059	3892319	0.176091259
chr4	3892953	3896195	0.301029996
chr4	3903019	3903782	0.176091259
chr4	3912665	3916663	0.176091259
chr4	3918813	3921321	0
chr4	3935864	3938295	0
chr4	3941996	3943252	0
chr4	3944100	3944894	0.176091259
chr4	3947858	3949618	0
chr4	3956421	3957645	0
chr4	3972871	3974917	2.054995862
chr4	3977123	3978686	0
chr4	3985623	3989321	0.397940009
chr4	3990060	3991619	0
chr4	3993193	3997006	0.176091259
chr4	3998896	3999665	0
chr4	4004975	4008621	0
chr4	4009674	4011156	0
chr4	4020850	4021924	1.658011397
chr4	4022306	4025236	2.131939295
chr4	4025300	4028398	2.162862993
chr4	4028714	4031655	0
chr4	4033148	4034839	0.740362689
chr4	4035738	4043175	0
chr4	4046308	4049748	0
chr4	4049800	4051162	0
chr4	4056918	4065224	0.176091259
chr4	4068875	4074065	0.397940009
chr4	4075496	4084682	0.176091259
chr4	4090348	4090999	0
chr4	4092262	4093287	0
chr4	4095232	4097427	0
chr4	4100351	4105938	0
chr4	4110396	4118958	0.176091259
chr4	4124546	4130833	0.176091259
chr4	4132927	4133406	0
chr4	4133575	4135991	0
chr4	4144471	4145034	0
chr4	4145702	4146401	0
chr4	4148476	4151735	1.06069784
chr4	4152364	4156029	0
chr4	4156093	4157598	0
chr4	4162467	4163430	0.301029996
chr4	4165951	4182671	1.973127854
chr4	4189255	4197371	0.477121255
chr4	4203240	4205436	0.740362689
chr4	4209673	4213992	0.301029996
chr4	4214638	4217988	0
chr4	4227916	4228707	0
chr4	4229224	4230655	0
chr4	4237280	4243174	0
chr4	4249526	4250099	0
chr4	4250987	4252484	0
chr4	4256638	4258131	0.397940009
chr4	4259760	4273513	0
chr4	4280513	4281140	0
chr4	4298814	4304875	0.602059991
chr4	4308275	4312175	0
chr4	4316264	4317543	0
chr4	4319654	4320351	0
chr4	4321087	4327812	0
chr4	4334664	4337089	0
chr4	4338478	4341526	0
chr4	4349794	4350517	0
chr4	4355567	4357615	1.380211242
chr4	4375134	4375606	0
chr4	4376620	4378241	0
chr4	4379749	4382796	0
chr4	4383020	4386118	0
chr4	4386182	4389118	0
chr4	4389553	4391986	0
chr4	4392853	4395568	0.602059991
chr4	4397632	4401121	2.122215878
chr4	4405340	4409578	0.397940009
chr4	4410349	4416246	0
chr4	4417301	4417553	0
chr4	4418478	4421728	0
chr4	4422359	4428493	0
chr4	4431585	4432639	0.301029996
chr4	4437721	4444378	0
chr4	4454606	4456536	0
chr4	4461161	4463629	2.012837225
chr4	4467700	4469976	0
chr4	4471562	4473523	0
chr4	4479639	4501318	2.481442629
chr4	4502399	4505004	0
chr4	4505080	4511301	1.809559715
chr4	4515530	4520514	0
chr4	4526724	4537389	1.911157609
chr4	4539843	4546380	0.602059991
chr4	4554187	4555308	0
chr4	4557351	4560096	1.45484486
chr4	4581181	4581885	0
chr4	4598934	4602854	0.84509804
chr4	4607656	4607964	0
chr4	4610341	4611235	0
chr4	4611341	4611733	0
chr4	4613545	4615652	0
chr4	4629513	4635258	0
chr4	4641633	4645322	0
chr4	4645377	4646207	0
chr4	4655093	4658838	0
chr4	4661988	4665145	1.06069784
chr4	4667211	4667688	0
chr4	4678498	4687590	2.42975228
chr4	4687595	4692855	1.079181246
chr4	4693672	4697398	0
chr4	4699093	4699563	0
chr4	4702838	4704094	0
chr4	4710179	4710429	0
chr4	4713875	4719756	1
chr4	4714240	4718202	2.556905269
chr4	4721844	4723326	0
chr4	4726404	4728665	0
chr4	4729081	4730069	0
chr4	4735702	4740137	0
chr4	4746902	4747660	0
chr4	4749502	4752664	0.397940009
chr4	4756477	4757865	0
chr4	4757892	4761925	0
chr4	4777627	4779658	0
chr4	4779938	4780489	0
chr4	4781545	4783198	0
chr4	4791884	4792437	0
chr4	4794518	4800670	0.176091259
chr4	4806654	4810496	0
chr4	4817247	4818119	0.544068044
chr4	4824284	4825422	0.602059991
chr4	4843943	4844799	0
chr4	4846825	4848173	0
chr4	4848201	4850466	0
chr4	4852026	4853462	0
chr4	4866890	4868441	0
chr4	4874113	4875053	0
chr4	4875695	4876802	0
chr4	4888297	4894045	0
chr4	4903117	4903950	0
chr4	4905118	4906005	0
chr4	4910162	4911604	0
chr4	4912007	4913377	0
chr4	4914892	4922802	0
chr4	4924350	4927682	0
chr4	4931090	4931478	0
chr4	4933669	4935420	0
chr4	4935442	4936158	0
chr4	4936214	4937746	0
chr4	4938497	4944864	0
chr4	4945002	4945559	0
chr4	4949476	4953606	0
chr4	4958054	4960087	0
chr4	4960662	4960931	0
chr4	4961195	4961497	0
chr4	4970506	4971079	0
chr4	4977207	4977563	1.113943352
chr4	4983397	4984128	2.115610512
chr4	4985144	4986088	0
chr4	4986139	4986409	0
chr4	4990317	4992110	0
chr4	4992372	4993649	0
chr4	5000624	5009981	1.33243846
chr4	5000665	5007058	0
chr4	5012303	5016128	1.176091259
chr4	5033313	5035361	0
chr4	5035928	5038290	0
chr4	5048763	5054678	0
chr4	5061350	5063194	0.176091259
chr4	5065581	5068878	0.544068044
chr4	5074102	5078785	0
chr4	5080069	5083354	0.176091259
chr4	5083946	5086776	0
chr4	5107033	5109241	0
chr4	5109523	5113840	0
chr4	5116911	5117809	0
chr4	5118483	5119256	0
chr4	5123400	5130120	0
chr4	5135272	5137530	0
chr4	5139428	5145427	0
chr4	5157776	5159040	0
chr4	5161373	5164928	0
chr4	5168331	5168846	0
chr4	5170466	5171014	0
chr4	5171063	5171443	0.176091259
chr4	5189736	5191089	0
chr4	5194778	5199223	0
chr4	5199509	5201730	0
chr4	5205798	5208349	0
chr4	5217117	5219582	0
chr4	5221176	5221635	0
chr4	5222008	5223572	0
chr4	5225212	5230459	0
chr4	5241074	5244749	0.954242509
chr4	5246761	5248473	0.653212514
chr4	5257672	5259078	0
chr4	5264774	5271536	2.156851901
chr4	5280309	5280818	0
chr4	5281076	5286170	1.911157609
chr4	5289971	5290159	0
chr4	5290606	5296136	1.51851394
chr4	5302211	5309627	2.376576957
chr4	5311048	5313757	0.77815125
chr4	5315194	5315379	0
chr4	5321993	5322460	0
chr4	5324799	5326040	0
chr4	5326422	5332753	0
chr4	5341167	5345645	0
chr4	5345930	5349442	0
chr4	5362243	5363197	0
chr4	5363246	5366350	0
chr4	5366636	5367400	0
chr4	5373104	5373631	0
chr4	5379740	5381439	1.62838893
chr4	5402333	5404773	1.8162413
chr4	5407295	5407471	0
chr4	5414891	5418199	0
chr4	5418224	5419601	0
chr4	5420073	5420890	0
chr4	5427569	5428032	0
chr4	5433608	5434361	0.477121255
chr4	5435728	5438603	0
chr4	5438922	5445031	0
chr4	5452032	5457043	0.301029996
chr4	5461936	5464386	0
chr4	5464453	5466381	0
chr4	5466667	5468887	0
chr4	5483047	5486963	0.477121255
chr4	5487728	5489303	0.301029996
chr4	5491535	5493655	0
chr4	5494124	5494601	0
chr4	5515802	5523432	0
chr4	5520743	5521889	0
chr4	5524259	5528065	0
chr4	5530003	5540153	1.788875116
chr4	5542349	5543050	0
chr4	5552666	5552974	0
chr4	5555770	5557919	0
chr4	5560732	5563889	0
chr4	5580322	5581784	0
chr4	5582160	5585514	0
chr4	5589753	5590739	0.176091259
chr4	5601192	5605175	0
chr4	5612100	5614896	0
chr4	5625006	5629240	0
chr4	5633292	5634916	0
chr4	5635898	5637266	0
chr4	5641548	5642285	0
chr4	5645824	5648800	0
chr4	5655678	5656787	0
chr4	5658079	5659675	0
chr4	5660425	5661413	0
chr4	5666461	5666664	1
chr4	5670772	5675226	1.371067862
chr4	5678837	5680312	0
chr4	5680596	5683616	0
chr4	5685251	5686912	0
chr4	5697155	5697745	0.397940009
chr4	5697819	5702337	0.176091259
chr4	5706029	5706726	0
chr4	5708631	5709501	0
chr4	5713520	5722557	0.698970004
chr4	5727885	5734683	1.602059991
chr4	5738311	5746845	1.819543936
chr4	5757623	5762572	1.728353782
chr4	5757859	5758263	0
chr4	5767782	5768066	0
chr4	5770379	5782084	1.33243846
chr4	5771351	5773786	0.176091259
chr4	5777503	5782085	0
chr4	5786692	5787060	0
chr4	5790385	5793208	0
chr4	5800897	5802516	0
chr4	5808301	5809258	0
chr4	5810726	5818705	0.477121255
chr4	5819310	5820531	0
chr4	5822967	5825139	0
chr4	5825191	5826325	0
chr4	5826500	5826973	0
chr4	5829042	5831236	0
chr4	5832693	5833405	0
chr4	5834835	5835500	0
chr4	5835510	5837090	0.176091259
chr4	5837220	5837930	0
chr4	5840549	5841676	0
chr4	5845562	5848537	0
chr4	5848628	5849176	0
chr4	5849791	5854829	0.77815125
