chr2L	184409	184560	2	24
chr2L	184853	185038	2	40
chr2L	193422	193573	2	11
chr2L	198833	199031	2	24
chr2L	552292	552609	3	439
chr2L	2365251	2365463	2	0
chr2L	490716	491090	2	652
chr2L	204322	204601	2	27
chr2L	297824	298066	2	147
chr2L	213597	214001	4	81
chr2L	224936	225290	2	120
chr2L	241015	241221	3	12
chr2L	250638	250929	3	90
chr2L	277067	277327	3	6
chr2L	278051	278238	3	7
chr2L	297824	298066	2	147
chr2L	452801	453396	2	284
chr2L	285495	285851	2	24
chr2L	295938	296290	2	67
chr2L	297824	298066	2	147
chr2L	305840	306154	2	71
chr2L	2221975	2222217	2	121
chr2L	285495	285851	3	24
chr2L	295089	295277	2	23
chr2L	297824	298066	6	147
chr2L	295089	295277	2	23
chr2L	295938	296290	2	67
chr2L	297824	298066	3	147
chr2L	305840	306154	2	71
chr2L	305840	306154	2	71
chr2L	305840	306154	2	71
chr2L	305840	306154	4	71
chr2L	431100	431454	2	82
chr2L	472039	472352	3	649
chr2L	3712662	3712989	2	773
chr2L	356285	356546	2	0
chr2L	387075	387324	2	18
chr2L	419836	420443	2	110
chr2L	431100	431454	2	82
chr2L	444206	444435	2	65
chr2L	852743	853060	2	945
chr2L	472039	472352	2	649
chr2L	357360	357919	2	30
chr2L	384587	384738	2	6
chr2L	444206	444435	3	65
chr2L	452801	453396	2	284
chr2L	472039	472352	3	649
chr2L	479482	479813	2	438
chr2L	490716	491090	2	652
chr2L	492298	492468	2	0
chr2L	452801	453396	2	284
chr2L	490716	491090	2	652
chr2L	452801	453396	4	284
chr2L	453377	453584	2	56
chr2L	457635	458452	2	150
chr2L	462632	462940	2	0
chr2L	472039	472352	3	649
chr2L	490716	491090	6	652
chr2L	502850	503249	2	194
chr2L	464171	464340	3	2
chr2L	472039	472352	8	649
chr2L	474213	474467	2	19
chr2L	479482	479813	8	438
chr2L	490716	491090	8	652
chr2L	492298	492468	2	0
chr2L	545030	545300	2	395
chr2L	464171	464340	2	2
chr2L	472039	472352	11	649
chr2L	475581	475749	2	36
chr2L	479482	479813	2	438
chr2L	490716	491090	3	652
chr2L	472039	472352	2	649
chr2L	479482	479813	2	438
chr2L	492298	492468	2	0
chr2L	472039	472352	4	649
chr2L	490716	491090	2	652
chr2L	22816508	22816816	2	40
chr2L	472039	472352	2	649
chr2L	472039	472352	2	649
chr2L	479482	479813	2	438
chr2L	492298	492468	2	0
chr2L	479482	479813	2	438
chr2L	490716	491090	18	652
chr2L	492298	492468	5	0
chr2L	499240	499391	3	12
chr2L	502850	503249	3	194
chr2L	523354	523957	4	655
chr2L	545030	545300	3	395
chr2L	552292	552609	3	439
chr2L	5029513	5029793	2	227
chr2L	490716	491090	5	652
chr2L	496956	497347	2	1
chr2L	523354	523957	2	655
chr2L	545030	545300	3	395
chr2L	559534	560115	2	154
chr2L	490135	490347	4	7
chr2L	490716	491090	23	652
chr2L	492298	492468	6	0
chr2L	496956	497347	6	1
chr2L	518607	518819	3	37
chr2L	523354	523957	5	655
chr2L	545030	545300	2	395
chr2L	559534	560115	2	154
chr2L	842632	842908	2	165
chr2L	499240	499391	19	12
chr2L	501867	502085	9	1
chr2L	502850	503249	15	194
chr2L	509037	509476	6	23
chr2L	518607	518819	7	37
chr2L	523354	523957	36	655
chr2L	545030	545300	3	395
chr2L	552292	552609	7	439
chr2L	1504353	1504561	2	280
chr2L	501867	502085	3	1
chr2L	502850	503249	5	194
chr2L	518607	518819	3	37
chr2L	523354	523957	10	655
chr2L	552292	552609	3	439
chr2L	523354	523957	2	655
chr2L	509037	509476	2	23
chr2L	523354	523957	7	655
chr2L	545030	545300	2	395
chr2L	552292	552609	2	439
chr2L	523354	523957	7	655
chr2L	545030	545300	2	395
chr2L	523354	523957	4	655
chr2L	531504	531895	2	0
chr2L	545030	545300	4	395
chr2L	552292	552609	5	439
chr2L	559534	560115	4	154
chr2L	545030	545300	2	395
chr2L	552292	552609	2	439
chr2L	559534	560115	14	154
chr2L	560218	560460	2	12
chr2L	842632	842908	2	165
chr2L	852743	853060	2	945
chr2L	12045784	12046252	2	1068
chr2L	16450943	16451249	2	1609
chr2L	574048	574284	2	12
chr2L	852743	853060	2	945
chr2L	1118830	1119149	4	249
chr2L	3056469	3056801	2	1305
chr2L	871290	871603	2	2
chr2L	1157718	1158312	2	490
chr2L	1158582	1159454	2	41
chr2L	852743	853060	2	945
chr2L	821377	821728	3	199
chr2L	833265	833418	2	0
chr2L	842632	842908	4	165
chr2L	850835	851202	6	412
chr2L	852743	853060	12	945
chr2L	1118830	1119149	2	249
chr2L	850835	851202	2	412
chr2L	852743	853060	2	945
chr2L	842632	842908	2	165
chr2L	850835	851202	3	412
chr2L	852743	853060	5	945
chr2L	850835	851202	3	412
chr2L	852743	853060	3	945
chr2L	850835	851202	12	412
chr2L	852743	853060	21	945
chr2L	863758	863928	3	0
chr2L	863174	863439	5	73
chr2L	863758	863928	3	0
chr2L	927404	927670	2	38
chr2L	2753104	2753494	2	251
chr2L	5944610	5944988	2	147
chr2L	863174	863439	11	73
chr2L	863758	863928	19	0
chr2L	870698	871289	3	163
chr2L	871290	871603	3	2
chr2L	936241	936596	2	26
chr2L	1006548	1006797	2	140
chr2L	1265996	1266192	2	53
chr2L	1006548	1006797	2	140
chr2L	1118830	1119149	3	249
chr2L	1118830	1119149	2	249
chr2L	1118830	1119149	3	249
chr2L	1157718	1158312	2	490
chr2L	1108165	1108387	2	14
chr2L	1118830	1119149	4	249
chr2L	1128739	1128890	2	42
chr2L	1118830	1119149	2	249
chr2L	1118830	1119149	4	249
chr2L	1157718	1158312	2	490
chr2L	1118830	1119149	20	249
chr2L	1129705	1130115	3	80
chr2L	1129705	1130115	2	80
chr2L	1128739	1128890	15	42
chr2L	1129705	1130115	9	80
chr2L	1130247	1130410	3	4
chr2L	1143107	1143301	3	28
chr2L	1150474	1150767	8	25
chr2L	1150967	1151180	4	1
chr2L	1157718	1158312	4	490
chr2L	1158582	1159454	3	41
chr2L	1163765	1163929	4	64
chr2L	1200935	1201110	2	28
chr2L	1227820	1228193	2	110
chr2L	1230405	1230654	2	2
chr2L	1988620	1988804	2	14
chr2L	2874837	2875061	2	95
chr2L	4333785	4334163	2	790
chr2L	1130247	1130410	2	4
chr2L	1150474	1150767	2	25
chr2L	1157718	1158312	6	490
chr2L	1163765	1163929	4	64
chr2L	1191651	1192505	3	28
chr2L	1169704	1169886	2	43
chr2L	1172513	1172798	5	26
chr2L	1191651	1192505	2	28
chr2L	2492808	2493241	3	540
chr2L	5763067	5763313	2	20
chr2L	9387539	9387828	2	851
chr2L	21237093	21237469	2	538
chr2L	1169704	1169886	3	43
chr2L	1172513	1172798	3	26
chr2L	1172513	1172798	2	26
chr2L	2874837	2875061	2	95
chr2L	1190250	1190517	2	1
chr2L	1304998	1305184	2	0
chr2L	1227820	1228193	3	110
chr2L	1240666	1240875	2	0
chr2L	1265996	1266192	2	53
chr2L	1361575	1361788	2	275
chr2L	1392186	1392447	2	71
chr2L	1537874	1538072	2	3
chr2L	1333171	1333324	2	0
chr2L	1336166	1336343	2	68
chr2L	1420234	1420624	2	1
chr2L	2268734	2268983	2	14
chr2L	1361575	1361788	2	275
chr2L	1362329	1362552	2	189
chr2L	1540365	1540537	2	15
chr2L	1387664	1387815	2	0
chr2L	1400258	1400528	2	39
chr2L	1504353	1504561	2	280
chr2L	1390959	1391143	2	66
chr2L	1504353	1504561	2	280
chr2L	1390959	1391143	2	66
chr2L	1394551	1394708	2	0
chr2L	1400258	1400528	2	39
chr2L	1585327	1585815	2	137
chr2L	1400258	1400528	2	39
chr2L	1420234	1420624	2	1
chr2L	1409354	1409590	3	82
chr2L	1420234	1420624	2	1
chr2L	1517831	1518264	3	46
chr2L	1517831	1518264	2	46
chr2L	1575992	1576205	2	37
chr2L	1619520	1619716	2	49
chr2L	1537874	1538072	2	3
chr2L	1595135	1595348	2	44
chr2L	1651120	1651488	2	429
chr2L	2242233	2242587	2	1179
chr2L	1651120	1651488	2	429
chr2L	1727539	1727827	2	184
chr2L	1911650	1911942	2	660
chr2L	1663382	1663617	2	42
chr2L	1677254	1677411	2	22
chr2L	1686881	1687061	3	24
chr2L	1707833	1708002	2	2
chr2L	1911650	1911942	2	660
chr2L	1988172	1988511	2	348
chr2L	1686881	1687061	5	24
chr2L	1725398	1725679	2	31
chr2L	1707833	1708002	2	2
chr2L	1707833	1708002	2	2
chr2L	1727539	1727827	2	184
chr2L	1715805	1715958	2	1
chr2L	1732302	1732483	2	190
chr2L	1723785	1723948	2	2
chr2L	1724179	1724403	3	122
chr2L	1727539	1727827	5	184
chr2L	1732302	1732483	2	190
chr2L	1737335	1737673	2	116
chr2L	1724179	1724403	3	122
chr2L	1727539	1727827	4	184
chr2L	1737335	1737673	6	116
chr2L	1987434	1987910	2	679
chr2L	1988172	1988511	3	348
chr2L	1911650	1911942	2	660
chr2L	1909775	1909997	2	165
chr2L	1911650	1911942	4	660
chr2L	2130713	2131094	2	778
chr2L	2753104	2753494	2	251
chr2L	1988172	1988511	2	348
chr2L	2037538	2037973	3	249
chr2L	1927016	1927167	6	0
chr2L	1933870	1934027	6	15
chr2L	1974115	1974844	3	95
chr2L	1987434	1987910	4	679
chr2L	1988172	1988511	2	348
chr2L	2130713	2131094	4	778
chr2L	2178535	2178872	2	11
chr2L	1988620	1988804	2	14
chr2L	1988620	1988804	2	14
chr2L	2242233	2242587	2	1179
chr2L	1987434	1987910	3	679
chr2L	1988172	1988511	3	348
chr2L	1988620	1988804	3	14
chr2L	2130713	2131094	2	778
chr2L	1998503	1998724	3	30
chr2L	2002619	2002776	2	0
chr2L	2006991	2007436	2	50
chr2L	2037538	2037973	2	249
chr2L	2042842	2043121	2	42
chr2L	2130713	2131094	9	778
chr2L	2753104	2753494	2	251
chr2L	8229266	8229455	3	134
chr2L	11066759	11067120	2	415
chr2L	16888372	16888594	2	377
chr2L	2006043	2006295	2	0
chr2L	2236645	2237046	2	241
chr2L	1998503	1998724	3	30
chr2L	2002619	2002776	2	0
chr2L	2006991	2007436	3	50
chr2L	2037538	2037973	3	249
chr2L	2130713	2131094	2	778
chr2L	2221975	2222217	2	121
chr2L	2242233	2242587	2	1179
chr2L	2037538	2037973	2	249
chr2L	2130713	2131094	11	778
chr2L	2130713	2131094	2	778
chr2L	2130713	2131094	2	778
chr2L	2159696	2159973	2	9
chr2L	2178325	2178478	3	1
chr2L	2178535	2178872	7	11
chr2L	2221975	2222217	8	121
chr2L	2236645	2237046	2	241
chr2L	2242233	2242587	3	1179
chr2L	2365251	2365463	3	0
chr2L	2862456	2862693	2	202
chr2L	3730317	3730655	2	436
chr2L	4333785	4334163	2	790
chr2L	2178325	2178478	5	1
chr2L	2178535	2178872	7	11
chr2L	2221975	2222217	2	121
chr2L	2192172	2192401	2	8
chr2L	2221975	2222217	2	121
chr2L	9782259	9782611	2	816
chr2L	2221975	2222217	2	121
chr2L	2236645	2237046	2	241
chr2L	2242233	2242587	7	1179
chr2L	2236645	2237046	4	241
chr2L	2242233	2242587	13	1179
chr2L	2243713	2243967	2	0
chr2L	2753104	2753494	2	251
chr2L	5027270	5027537	2	3
chr2L	2236645	2237046	5	241
chr2L	2242233	2242587	4	1179
chr2L	2357139	2357397	2	77
chr2L	2357532	2357684	3	68
chr2L	2251600	2251937	2	39
chr2L	2251943	2252191	6	23
chr2L	2263054	2263374	4	1
chr2L	2268734	2268983	7	14
chr2L	2287894	2288104	3	24
chr2L	2357139	2357397	3	77
chr2L	2357532	2357684	3	68
chr2L	2364506	2365038	2	214
chr2L	2365251	2365463	3	0
chr2L	2492513	2492669	2	99
chr2L	2492808	2493241	2	540
chr2L	2730009	2730255	3	120
chr2L	2318752	2318903	2	23
chr2L	2498970	2499147	2	21
chr2L	2492808	2493241	2	540
chr2L	2492808	2493241	2	540
chr2L	2365251	2365463	2	0
chr2L	2381140	2381291	2	1
chr2L	2753104	2753494	2	251
chr2L	2381140	2381291	2	1
chr2L	2419187	2419338	3	16
chr2L	2492808	2493241	3	540
chr2L	2492808	2493241	2	540
chr2L	2576324	2576475	2	0
chr2L	2576324	2576475	2	0
chr2L	2585215	2585518	4	28
chr2L	2730009	2730255	2	120
chr2L	2735720	2735941	2	70
chr2L	2808185	2808405	2	2
chr2L	2830060	2830344	2	131
chr2L	2585215	2585518	2	28
chr2L	2730009	2730255	4	120
chr2L	2730009	2730255	2	120
chr2L	2740587	2740763	5	14
chr2L	2741097	2741313	4	1
chr2L	2741890	2742365	2	31
chr2L	2747582	2747831	2	16
chr2L	2752682	2753119	5	759
chr2L	2753104	2753494	6	251
chr2L	2759409	2759694	2	21
chr2L	2767700	2767868	2	3
chr2L	2771381	2771729	3	60
chr2L	2748398	2748555	2	133
chr2L	2753104	2753494	2	251
chr2L	2752682	2753119	3	759
chr2L	2753104	2753494	7	251
chr2L	2752682	2753119	2	759
chr2L	2753104	2753494	2	251
chr2L	2808185	2808405	2	2
chr2L	20925620	20925904	2	1
chr2L	3354627	3354942	2	1162
chr2L	2765440	2765637	4	23
chr2L	2862456	2862693	2	202
chr2L	2765440	2765637	12	23
chr2L	2767700	2767868	4	3
chr2L	2770076	2770262	2	9
chr2L	2771011	2771319	4	119
chr2L	2771381	2771729	6	60
chr2L	2808185	2808405	3	2
chr2L	2855986	2856631	3	137
chr2L	2857058	2857232	6	206
chr2L	2862456	2862693	3	202
chr2L	2885003	2885334	2	163
chr2L	3059109	3059341	2	113
chr2L	3145454	3145826	2	145
chr2L	3478289	3478917	2	553
chr2L	3712662	3712989	2	773
chr2L	5009467	5010167	2	153
chr2L	2771381	2771729	2	60
chr2L	2783080	2783269	2	8
chr2L	2795873	2796082	2	23
chr2L	2855127	2855421	2	130
chr2L	2837509	2837667	2	0
chr2L	2855127	2855421	2	130
chr2L	2855127	2855421	2	130
chr2L	3354627	3354942	2	1162
chr2L	3124523	3124852	3	788
chr2L	2874837	2875061	3	95
chr2L	2885003	2885334	2	163
chr2L	3478289	3478917	2	553
chr2L	2874837	2875061	2	95
chr2L	2880262	2880499	2	0
chr2L	2885003	2885334	2	163
chr2L	2874312	2874556	2	131
chr2L	2874837	2875061	7	95
chr2L	2885003	2885334	3	163
chr2L	3056469	3056801	4	1305
chr2L	3124523	3124852	2	788
chr2L	3478289	3478917	3	553
chr2L	3631925	3632274	2	186
chr2L	2874312	2874556	2	131
chr2L	3056469	3056801	2	1305
chr2L	2885003	2885334	3	163
chr2L	3056469	3056801	2	1305
chr2L	3056469	3056801	2	1305
chr2L	3124523	3124852	3	788
chr2L	3124523	3124852	2	788
chr2L	3046582	3047544	2	446
chr2L	3056469	3056801	6	1305
chr2L	3124523	3124852	2	788
chr2L	8231674	8231879	2	3
chr2L	3056469	3056801	2	1305
chr2L	3056469	3056801	9	1305
chr2L	3056469	3056801	63	1305
chr2L	3059109	3059341	4	113
chr2L	3066704	3066921	5	41
chr2L	3107949	3108291	2	207
chr2L	3124523	3124852	3	788
chr2L	3301890	3302335	2	214
chr2L	3712662	3712989	2	773
chr2L	3066704	3066921	17	41
chr2L	3079479	3079656	4	16
chr2L	3107949	3108291	6	207
chr2L	3124523	3124852	8	788
chr2L	3145454	3145826	5	145
chr2L	3159445	3159665	6	113
chr2L	3301890	3302335	3	214
chr2L	3302920	3303280	3	154
chr2L	3354627	3354942	3	1162
chr2L	3478289	3478917	4	553
chr2L	3479205	3479499	2	146
chr2L	4228185	4228408	2	0
chr2L	5108417	5108741	2	2913
chr2L	5801740	5801974	2	5
chr2L	7027443	7027594	2	202
chr2L	9967679	9968334	2	124
chr2L	3066704	3066921	2	41
chr2L	3107949	3108291	2	207
chr2L	3124523	3124852	11	788
chr2L	3301890	3302335	2	214
chr2L	3302920	3303280	2	154
chr2L	3107949	3108291	3	207
chr2L	3124523	3124852	2	788
chr2L	3124523	3124852	3	788
chr2L	3124523	3124852	6	788
chr2L	3145454	3145826	7	145
chr2L	3159445	3159665	6	113
chr2L	3167070	3167266	2	10
chr2L	3301890	3302335	3	214
chr2L	3302920	3303280	5	154
chr2L	3354627	3354942	3	1162
chr2L	3159445	3159665	7	113
chr2L	3354627	3354942	3	1162
chr2L	3478289	3478917	2	553
chr2L	3302920	3303280	3	154
chr2L	3354627	3354942	2	1162
chr2L	3478289	3478917	2	553
chr2L	3354627	3354942	6	1162
chr2L	3478289	3478917	5	553
chr2L	3631925	3632274	2	186
chr2L	3322012	3322508	2	118
chr2L	3354627	3354942	7	1162
chr2L	3478289	3478917	5	553
chr2L	3354627	3354942	17	1162
chr2L	4333785	4334163	2	790
chr2L	3352370	3352715	3	71
chr2L	3354627	3354942	11	1162
chr2L	3354627	3354942	4	1162
chr2L	3354627	3354942	6	1162
chr2L	3362443	3362713	2	2
chr2L	3364496	3364760	11	116
chr2L	3371216	3371512	7	109
chr2L	3374783	3374965	2	5
chr2L	3378251	3378480	3	1
chr2L	3416910	3417162	2	2
chr2L	3452456	3452661	3	3
chr2L	3478289	3478917	2	553
chr2L	3479205	3479499	6	146
chr2L	5801740	5801974	2	5
chr2L	3371216	3371512	2	109
chr2L	3478289	3478917	3	553
chr2L	3656774	3657129	2	0
chr2L	3478289	3478917	2	553
chr2L	3712662	3712989	2	773
chr2L	3466041	3466201	2	131
chr2L	3478289	3478917	4	553
chr2L	3479205	3479499	3	146
chr2L	3478289	3478917	2	553
chr2L	3479205	3479499	2	146
chr2L	3478289	3478917	7	553
chr2L	3479205	3479499	4	146
chr2L	4333785	4334163	2	790
chr2L	3503896	3504257	3	26
chr2L	3530038	3530291	4	55
chr2L	3633075	3633240	3	5
chr2L	3706877	3707120	2	74
chr2L	3712662	3712989	2	773
chr2L	3771196	3771380	2	0
chr2L	4333785	4334163	5	790
chr2L	4378976	4379127	2	36
chr2L	5059608	5059817	2	223
chr2L	9494144	9494580	2	174
chr2L	3503896	3504257	3	26
chr2L	3619162	3619321	2	0
chr2L	3631925	3632274	4	186
chr2L	4333785	4334163	2	790
chr2L	3619162	3619321	2	0
chr2L	3631925	3632274	2	186
chr2L	3631925	3632274	2	186
chr2L	3631925	3632274	6	186
chr2L	3633075	3633240	2	5
chr2L	3640188	3640339	2	50
chr2L	3706877	3707120	2	74
chr2L	3712662	3712989	3	773
chr2L	3730317	3730655	3	436
chr2L	3771587	3771908	2	328
chr2L	6907555	6907887	2	171
chr2L	3706877	3707120	2	74
chr2L	3712662	3712989	3	773
chr2L	3730317	3730655	4	436
chr2L	3706877	3707120	2	74
chr2L	3712662	3712989	4	773
chr2L	3723019	3723170	2	0
chr2L	3730317	3730655	17	436
chr2L	3750495	3750699	2	13
chr2L	3771587	3771908	6	328
chr2L	3779915	3780066	2	21
chr2L	3786281	3786562	2	43
chr2L	3805845	3806077	4	59
chr2L	4333785	4334163	3	790
chr2L	4444471	4444894	3	313
chr2L	5029513	5029793	2	227
chr2L	5895566	5895717	2	25
chr2L	3746283	3746494	3	24
chr2L	3771196	3771380	2	0
chr2L	3895932	3896192	2	77
chr2L	4031260	4031442	2	185
chr2L	3779915	3780066	2	21
chr2L	3786281	3786562	2	43
chr2L	4333785	4334163	2	790
chr2L	4226753	4227045	3	7
chr2L	4333785	4334163	2	790
chr2L	4342430	4342618	6	25
chr2L	4360778	4360997	4	29
chr2L	4371868	4372196	3	8
chr2L	4378976	4379127	2	36
chr2L	4379587	4379769	3	39
chr2L	4386035	4386186	5	112
chr2L	4444471	4444894	3	313
chr2L	5043053	5043416	2	27
chr2L	5108417	5108741	4	2913
chr2L	6125112	6125409	2	115
chr2L	8204935	8205231	2	223
chr2L	8535678	8535960	2	211
chr2L	4371868	4372196	2	8
chr2L	4379587	4379769	2	39
chr2L	4407490	4407727	2	36
chr2L	4379587	4379769	2	39
chr2L	4444471	4444894	3	313
chr2L	4444471	4444894	3	313
chr2L	4457357	4457672	2	41
chr2L	4457749	4458105	3	29
chr2L	4458134	4458403	2	61
chr2L	4476843	4477139	3	0
chr2L	15536241	15536466	2	39
chr2L	4845733	4846058	2	25
chr2L	4891773	4892328	2	201
chr2L	4891773	4892328	2	201
chr2L	4906574	4906864	2	45
chr2L	4910959	4911208	2	55
chr2L	4915301	4915653	3	51
chr2L	4923684	4923997	4	34
chr2L	4928196	4928576	3	164
chr2L	4954677	4954881	2	13
chr2L	4997197	4997468	2	97
chr2L	5029513	5029793	2	227
chr2L	5108417	5108741	2	2913
chr2L	6673094	6673472	2	1287
chr2L	4928196	4928576	2	164
chr2L	4923684	4923997	3	34
chr2L	4928196	4928576	4	164
chr2L	4928196	4928576	5	164
chr2L	4954677	4954881	2	13
chr2L	4954677	4954881	2	13
chr2L	5108417	5108741	2	2913
chr2L	4997197	4997468	4	97
chr2L	4998098	4998322	2	7
chr2L	5000092	5000476	3	65
chr2L	5108417	5108741	2	2913
chr2L	5908554	5908790	2	109
chr2L	5009467	5010167	2	153
chr2L	5009467	5010167	4	153
chr2L	5027270	5027537	2	3
chr2L	13203794	13204446	2	803
chr2L	5027270	5027537	2	3
chr2L	5029513	5029793	3	227
chr2L	5108417	5108741	2	2913
chr2L	5108417	5108741	3	2913
chr2L	5043053	5043416	4	27
chr2L	5052428	5052877	6	322
chr2L	5096249	5096593	2	188
chr2L	5108417	5108741	5	2913
chr2L	6473496	6474007	2	223
chr2L	5052428	5052877	6	322
chr2L	5059608	5059817	2	223
chr2L	5071204	5071386	2	0
chr2L	5108417	5108741	5	2913
chr2L	5093329	5093637	2	167
chr2L	5100022	5100325	2	272
chr2L	5108417	5108741	5	2913
chr2L	5070895	5071183	2	123
chr2L	5093329	5093637	3	167
chr2L	5096249	5096593	2	188
chr2L	5100022	5100325	2	272
chr2L	5108417	5108741	5	2913
chr2L	5195819	5195980	2	378
chr2L	5943839	5944160	2	37
chr2L	5108417	5108741	8	2913
chr2L	5096249	5096593	2	188
chr2L	5108417	5108741	4	2913
chr2L	5108417	5108741	2	2913
chr2L	5093329	5093637	2	167
chr2L	5108417	5108741	6	2913
chr2L	5232091	5232479	2	19
chr2L	5108417	5108741	2	2913
chr2L	5146244	5146512	2	2
chr2L	5108417	5108741	33	2913
chr2L	5146244	5146512	2	2
chr2L	5108417	5108741	33	2913
chr2L	5154742	5155250	2	24
chr2L	5146244	5146512	16	2
chr2L	5154742	5155250	7	24
chr2L	5181101	5181325	3	48
chr2L	5188755	5188906	4	22
chr2L	5195819	5195980	9	378
chr2L	5203337	5203549	7	38
chr2L	5205080	5205275	3	0
chr2L	5211285	5211490	2	0
chr2L	5218618	5218847	2	98
chr2L	5221206	5221382	3	8
chr2L	5222568	5222728	3	0
chr2L	5249467	5249688	2	0
chr2L	5271145	5271403	2	152
chr2L	5273328	5273514	3	39
chr2L	5300991	5301360	2	18
chr2L	5305594	5305895	2	129
chr2L	5317370	5317583	2	8
chr2L	5520212	5520677	4	135
chr2L	5542505	5542716	2	7
chr2L	5999219	5999584	2	0
chr2L	6069091	6069255	2	185
chr2L	6127443	6127720	2	282
chr2L	7084412	7084750	2	907
chr2L	8403461	8403798	2	127
chr2L	9575882	9576052	2	0
chr2L	20650104	20650457	2	138
chr2L	5195819	5195980	3	378
chr2L	5218618	5218847	2	98
chr2L	5205080	5205275	2	0
chr2L	5211285	5211490	2	0
chr2L	5218618	5218847	3	98
chr2L	5271145	5271403	2	152
chr2L	5273328	5273514	2	39
chr2L	5943839	5944160	2	37
chr2L	6673094	6673472	2	1287
chr2L	5271145	5271403	3	152
chr2L	5279036	5279223	2	122
chr2L	5232091	5232479	2	19
chr2L	5232091	5232479	3	19
chr2L	5305594	5305895	2	129
chr2L	5300991	5301360	2	18
chr2L	5287960	5288117	2	0
chr2L	5300991	5301360	2	18
chr2L	5305594	5305895	4	129
chr2L	5317370	5317583	2	8
chr2L	14689570	14689812	2	403
chr2L	5317370	5317583	2	8
chr2L	5520212	5520677	2	135
chr2L	5542505	5542716	2	7
chr2L	5539799	5540035	2	0
chr2L	5555853	5556004	2	45
chr2L	5986250	5986590	2	495
chr2L	5801740	5801974	2	5
chr2L	5555853	5556004	3	45
chr2L	5909296	5909540	2	116
chr2L	5910509	5910769	2	114
chr2L	7188679	7188838	2	155
chr2L	5793258	5793483	2	36
chr2L	5801740	5801974	4	5
chr2L	5808162	5808318	2	31
chr2L	5879290	5879614	5	574
chr2L	5904072	5904389	2	4
chr2L	5943839	5944160	2	37
chr2L	5879290	5879614	5	574
chr2L	5943839	5944160	4	37
chr2L	5879290	5879614	2	574
chr2L	5904072	5904389	4	4
chr2L	5908554	5908790	4	109
chr2L	5909296	5909540	5	116
chr2L	5909798	5910004	2	0
chr2L	5910509	5910769	7	114
chr2L	5928252	5928413	2	1
chr2L	5943839	5944160	3	37
chr2L	5944610	5944988	4	147
chr2L	5946269	5946773	2	145
chr2L	5975117	5975302	2	55
chr2L	5982445	5982773	3	287
chr2L	5986250	5986590	3	495
chr2L	6023817	6024627	2	62
chr2L	6127443	6127720	3	282
chr2L	5904072	5904389	3	4
