chr2L	107982	108358	chr2L	143268	143488	2	1	35208
chr2L	107982	108358	chr2L	155564	155761	3	1	47492
chr2L	107982	108358	chr2L	156030	156216	3	1	47953
chr2L	107982	108358	chr2L	158883	159220	4	1	50881
chr2L	107982	108358	chr2L	160992	161596	2	1	53124
chr2L	107982	108358	chr2L	285495	285851	2	1	177503
chr2L	107982	108358	chr2L	457635	458452	2	1	349873
chr2L	107982	108358	chr2L	490716	491090	2	1	382733
chr2L	120335	120855	chr2L	129030	129350	14	1	8595
chr2L	120335	120855	chr2L	131968	132264	4	1	11521
chr2L	120335	120855	chr2L	138821	139232	2	1	18431
chr2L	120335	120855	chr2L	143268	143488	2	1	22783
chr2L	120335	120855	chr2L	160992	161596	3	1	40699
chr2L	120335	120855	chr2L	250638	250929	2	1	130188
chr2L	120335	120855	chr2L	852743	853060	2	1	732306
chr2L	129030	129350	chr2L	138821	139232	10	1	9836
chr2L	129030	129350	chr2L	143268	143488	7	1	14188
chr2L	129030	129350	chr2L	144582	144939	5	1	15570
chr2L	129030	129350	chr2L	155564	155761	2	1	26472
chr2L	129030	129350	chr2L	156030	156216	3	1	26933
chr2L	129030	129350	chr2L	160992	161596	7	1	32104
chr2L	129030	129350	chr2L	295938	296290	2	1	166924
chr2L	129030	129350	chr2L	472039	472352	2	1	343005
chr2L	129030	129350	chr2L	3712662	3712989	2	1	3583635
chr2L	129030	129350	chr2L	4333785	4334163	2	1	4204784
chr2L	131968	132264	chr2L	143268	143488	5	1	11262
chr2L	131968	132264	chr2L	144582	144939	3	1	12644
chr2L	131968	132264	chr2L	156030	156216	2	1	24007
chr2L	131968	132264	chr2L	158883	159220	2	1	26935
chr2L	131968	132264	chr2L	160992	161596	3	1	29178
chr2L	143268	143488	chr2L	155564	155761	5	1	12284
chr2L	143268	143488	chr2L	158883	159220	3	1	15673
chr2L	143268	143488	chr2L	160992	161596	5	1	17916
chr2L	144582	144939	chr2L	155564	155761	3	1	10902
chr2L	144582	144939	chr2L	160992	161596	6	1	16533
chr2L	158883	159220	chr2L	173576	173727	4	1	14600
chr2L	158883	159220	chr2L	184409	184560	4	1	25433
chr2L	158883	159220	chr2L	195161	195362	2	1	36210
chr2L	158883	159220	chr2L	198833	199031	3	1	39880
chr2L	158883	159220	chr2L	213597	214001	2	1	54747
chr2L	158883	159220	chr2L	278051	278238	2	1	119093
chr2L	158883	159220	chr2L	1118830	1119149	2	1	959938
chr2L	160992	161596	chr2L	173576	173727	7	1	12357
chr2L	160992	161596	chr2L	184409	184560	2	1	23190
chr2L	160992	161596	chr2L	184853	185038	2	1	23651
chr2L	160992	161596	chr2L	193422	193573	2	1	32203
chr2L	160992	161596	chr2L	198833	199031	2	1	37638
chr2L	160992	161596	chr2L	552292	552609	3	1	391156
chr2L	160992	161596	chr2L	2365251	2365463	2	1	2204063
chr2L	184853	185038	chr2L	490716	491090	2	1	305957
chr2L	193422	193573	chr2L	204322	204601	2	1	10964
chr2L	193422	193573	chr2L	297824	298066	2	1	104447
chr2L	204322	204601	chr2L	213597	214001	4	1	9337
chr2L	213597	214001	chr2L	224936	225290	2	1	11314
chr2L	224936	225290	chr2L	241015	241221	3	1	16005
chr2L	224936	225290	chr2L	250638	250929	3	1	25670
chr2L	250638	250929	chr2L	277067	277327	3	1	26413
chr2L	250638	250929	chr2L	278051	278238	3	1	27361
chr2L	250638	250929	chr2L	297824	298066	2	1	47161
chr2L	264023	264313	chr2L	452801	453396	2	1	188930
chr2L	277067	277327	chr2L	285495	285851	2	1	8476
chr2L	277067	277327	chr2L	295938	296290	2	1	18917
chr2L	277067	277327	chr2L	297824	298066	2	1	20748
chr2L	277067	277327	chr2L	305840	306154	2	1	28800
chr2L	277477	277734	chr2L	2221975	2222217	2	1	1944490
chr2L	278051	278238	chr2L	285495	285851	3	1	7528
chr2L	278051	278238	chr2L	295089	295277	2	1	17038
chr2L	278051	278238	chr2L	297824	298066	6	1	19800
chr2L	285495	285851	chr2L	295089	295277	2	1	9510
chr2L	285495	285851	chr2L	295938	296290	2	1	10441
chr2L	285495	285851	chr2L	297824	298066	3	1	12272
chr2L	285495	285851	chr2L	305840	306154	2	1	20324
chr2L	295089	295277	chr2L	305840	306154	2	1	10814
chr2L	295399	295875	chr2L	305840	306154	2	1	10360
chr2L	297824	298066	chr2L	305840	306154	4	1	8052
chr2L	297824	298066	chr2L	431100	431454	2	1	133332
chr2L	297824	298066	chr2L	472039	472352	3	1	174250
chr2L	297824	298066	chr2L	3712662	3712989	2	1	3414880
chr2L	305840	306154	chr2L	356285	356546	2	1	50418
chr2L	305840	306154	chr2L	387075	387324	2	1	81202
chr2L	305840	306154	chr2L	419836	420443	2	1	114142
chr2L	305840	306154	chr2L	431100	431454	2	1	125280
chr2L	305840	306154	chr2L	444206	444435	2	1	138323
chr2L	305840	306154	chr2L	852743	853060	2	1	546904
chr2L	322598	322863	chr2L	472039	472352	2	1	149465
chr2L	346783	346975	chr2L	357360	357919	2	1	10760
chr2L	369296	369513	chr2L	384587	384738	2	1	15258
chr2L	431100	431454	chr2L	444206	444435	3	1	13043
chr2L	431100	431454	chr2L	452801	453396	2	1	21821
chr2L	431100	431454	chr2L	472039	472352	3	1	40918
chr2L	431100	431454	chr2L	479482	479813	2	1	48370
chr2L	443465	443616	chr2L	490716	491090	2	1	47362
chr2L	443465	443616	chr2L	492298	492468	2	1	48842
chr2L	443649	443841	chr2L	452801	453396	2	1	9353
chr2L	443649	443841	chr2L	490716	491090	2	1	47158
chr2L	444206	444435	chr2L	452801	453396	4	1	8778
chr2L	444206	444435	chr2L	453377	453584	2	1	9160
chr2L	444206	444435	chr2L	457635	458452	2	1	13723
chr2L	444206	444435	chr2L	462632	462940	2	1	18465
chr2L	444206	444435	chr2L	472039	472352	3	1	27875
chr2L	444206	444435	chr2L	490716	491090	6	1	46582
chr2L	444206	444435	chr2L	502850	503249	2	1	58729
chr2L	452801	453396	chr2L	464171	464340	3	1	11157
chr2L	452801	453396	chr2L	472039	472352	8	1	19097
chr2L	452801	453396	chr2L	474213	474467	2	1	21241
chr2L	452801	453396	chr2L	479482	479813	8	1	26549
chr2L	452801	453396	chr2L	490716	491090	8	1	37804
chr2L	452801	453396	chr2L	492298	492468	2	1	39284
chr2L	452801	453396	chr2L	545030	545300	2	1	92066
chr2L	453377	453584	chr2L	464171	464340	2	1	10775
chr2L	453377	453584	chr2L	472039	472352	11	1	18715
chr2L	453377	453584	chr2L	475581	475749	2	1	22184
chr2L	453377	453584	chr2L	479482	479813	2	1	26167
chr2L	453377	453584	chr2L	490716	491090	3	1	37422
chr2L	453768	454084	chr2L	472039	472352	2	1	18269
chr2L	453768	454084	chr2L	479482	479813	2	1	25721
chr2L	453768	454084	chr2L	492298	492468	2	1	38457
chr2L	457635	458452	chr2L	472039	472352	4	1	14152
chr2L	457635	458452	chr2L	490716	491090	2	1	32859
chr2L	457635	458452	chr2L	22816508	22816816	2	1	22358618
chr2L	462632	462940	chr2L	472039	472352	2	1	9409
chr2L	464171	464340	chr2L	472039	472352	2	1	7940
chr2L	464171	464340	chr2L	479482	479813	2	1	15392
chr2L	464171	464340	chr2L	492298	492468	2	1	28127
chr2L	472039	472352	chr2L	479482	479813	2	1	7452
chr2L	472039	472352	chr2L	490716	491090	18	1	18707
chr2L	472039	472352	chr2L	492298	492468	5	1	20187
chr2L	472039	472352	chr2L	499240	499391	3	1	27120
chr2L	472039	472352	chr2L	502850	503249	3	1	30854
chr2L	472039	472352	chr2L	523354	523957	4	1	51460
chr2L	472039	472352	chr2L	545030	545300	3	1	72969
chr2L	472039	472352	chr2L	552292	552609	3	1	80255
chr2L	472039	472352	chr2L	5029513	5029793	2	1	4557457
chr2L	475581	475749	chr2L	490716	491090	5	1	15238
chr2L	475581	475749	chr2L	496956	497347	2	1	21486
chr2L	475581	475749	chr2L	523354	523957	2	1	47990
chr2L	475581	475749	chr2L	545030	545300	3	1	69500
chr2L	475581	475749	chr2L	559534	560115	2	1	84159
chr2L	479482	479813	chr2L	490135	490347	4	1	10593
chr2L	479482	479813	chr2L	490716	491090	23	1	11255
chr2L	479482	479813	chr2L	492298	492468	6	1	12735
chr2L	479482	479813	chr2L	496956	497347	6	1	17504
chr2L	479482	479813	chr2L	518607	518819	3	1	39065
chr2L	479482	479813	chr2L	523354	523957	5	1	44008
chr2L	479482	479813	chr2L	545030	545300	2	1	65517
chr2L	479482	479813	chr2L	559534	560115	2	1	80177
chr2L	479482	479813	chr2L	842632	842908	2	1	363122
chr2L	490716	491090	chr2L	499240	499391	19	1	8412
chr2L	490716	491090	chr2L	501867	502085	9	1	11073
chr2L	490716	491090	chr2L	502850	503249	15	1	12146
chr2L	490716	491090	chr2L	509037	509476	6	1	18353
chr2L	490716	491090	chr2L	518607	518819	7	1	27810
chr2L	490716	491090	chr2L	523354	523957	36	1	32752
chr2L	490716	491090	chr2L	545030	545300	3	1	54262
chr2L	490716	491090	chr2L	552292	552609	7	1	61547
chr2L	490716	491090	chr2L	1504353	1504561	2	1	1013554
chr2L	492298	492468	chr2L	501867	502085	3	1	9593
chr2L	492298	492468	chr2L	502850	503249	5	1	10666
chr2L	492298	492468	chr2L	518607	518819	3	1	26330
chr2L	492298	492468	chr2L	523354	523957	10	1	31272
chr2L	492298	492468	chr2L	552292	552609	3	1	60067
chr2L	496956	497347	chr2L	523354	523957	2	1	26504
chr2L	499240	499391	chr2L	509037	509476	2	1	9941
chr2L	499240	499391	chr2L	523354	523957	7	1	24340
chr2L	499240	499391	chr2L	545030	545300	2	1	45849
chr2L	499240	499391	chr2L	552292	552609	2	1	53135
chr2L	501867	502085	chr2L	523354	523957	7	1	21679
chr2L	501867	502085	chr2L	545030	545300	2	1	43189
chr2L	502850	503249	chr2L	523354	523957	4	1	20606
chr2L	523354	523957	chr2L	531504	531895	2	1	8044
chr2L	523354	523957	chr2L	545030	545300	4	1	21509
chr2L	523354	523957	chr2L	552292	552609	5	1	28795
chr2L	523354	523957	chr2L	559534	560115	4	1	36169
chr2L	531504	531895	chr2L	545030	545300	2	1	13465
chr2L	542195	542598	chr2L	552292	552609	2	1	10054
chr2L	545030	545300	chr2L	559534	560115	14	1	14659
chr2L	545030	545300	chr2L	560218	560460	2	1	15174
chr2L	545030	545300	chr2L	842632	842908	2	1	297605
chr2L	545030	545300	chr2L	852743	853060	2	1	307736
chr2L	545030	545300	chr2L	12045784	12046252	2	1	11500853
chr2L	545030	545300	chr2L	16450943	16451249	2	1	15905931
chr2L	552292	552609	chr2L	574048	574284	2	1	21715
chr2L	552292	552609	chr2L	852743	853060	2	1	300451
chr2L	552292	552609	chr2L	1118830	1119149	4	1	566539
chr2L	552292	552609	chr2L	3056469	3056801	2	1	2504184
chr2L	559534	560115	chr2L	871290	871603	2	1	311622
chr2L	559534	560115	chr2L	1157718	1158312	2	1	598190
chr2L	559534	560115	chr2L	1158582	1159454	2	1	599193
chr2L	807134	807314	chr2L	852743	853060	2	1	45677
chr2L	812959	813249	chr2L	821377	821728	3	1	8448
chr2L	821377	821728	chr2L	833265	833418	2	1	11789
chr2L	821377	821728	chr2L	842632	842908	4	1	21217
chr2L	821377	821728	chr2L	850835	851202	6	1	29466
chr2L	821377	821728	chr2L	852743	853060	12	1	31349
chr2L	821377	821728	chr2L	1118830	1119149	2	1	297437
chr2L	825735	826195	chr2L	850835	851202	2	1	25053
chr2L	825735	826195	chr2L	852743	853060	2	1	26936
chr2L	833265	833418	chr2L	842632	842908	2	1	9428
chr2L	833265	833418	chr2L	850835	851202	3	1	17677
chr2L	833265	833418	chr2L	852743	853060	5	1	19560
chr2L	835041	835225	chr2L	850835	851202	3	1	15885
chr2L	835041	835225	chr2L	852743	853060	3	1	17768
chr2L	842632	842908	chr2L	850835	851202	12	1	8248
chr2L	842632	842908	chr2L	852743	853060	21	1	10131
chr2L	842632	842908	chr2L	863758	863928	3	1	21073
chr2L	850835	851202	chr2L	863174	863439	5	1	12288
chr2L	850835	851202	chr2L	863758	863928	3	1	12824
chr2L	850835	851202	chr2L	927404	927670	2	1	76518
chr2L	850835	851202	chr2L	2753104	2753494	2	1	1902280
chr2L	850835	851202	chr2L	5944610	5944988	2	1	5093780
chr2L	852743	853060	chr2L	863174	863439	11	1	10405
chr2L	852743	853060	chr2L	863758	863928	19	1	10941
chr2L	852743	853060	chr2L	870698	871289	3	1	18092
chr2L	852743	853060	chr2L	871290	871603	3	1	18545
chr2L	900040	900329	chr2L	936241	936596	2	1	36234
chr2L	968535	968693	chr2L	1006548	1006797	2	1	38058
chr2L	986577	987070	chr2L	1265996	1266192	2	1	279270
chr2L	994654	995116	chr2L	1006548	1006797	2	1	11787
chr2L	1052056	1052275	chr2L	1118830	1119149	3	1	66824
chr2L	1061252	1061750	chr2L	1118830	1119149	2	1	57488
chr2L	1077568	1077968	chr2L	1118830	1119149	3	1	41221
chr2L	1078276	1078435	chr2L	1157718	1158312	2	1	79659
chr2L	1084396	1084725	chr2L	1108165	1108387	2	1	23715
chr2L	1084396	1084725	chr2L	1118830	1119149	4	1	34429
chr2L	1084396	1084725	chr2L	1128739	1128890	2	1	44254
chr2L	1086846	1087009	chr2L	1118830	1119149	2	1	32062
chr2L	1095856	1096115	chr2L	1118830	1119149	4	1	23004
chr2L	1095856	1096115	chr2L	1157718	1158312	2	1	62029
chr2L	1108165	1108387	chr2L	1118830	1119149	20	1	10713
chr2L	1108165	1108387	chr2L	1129705	1130115	3	1	21634
chr2L	1116426	1116577	chr2L	1129705	1130115	2	1	13408
chr2L	1118830	1119149	chr2L	1128739	1128890	15	1	9825
chr2L	1118830	1119149	chr2L	1129705	1130115	9	1	10920
chr2L	1118830	1119149	chr2L	1130247	1130410	3	1	11339
chr2L	1118830	1119149	chr2L	1143107	1143301	3	1	24214
chr2L	1118830	1119149	chr2L	1150474	1150767	8	1	31631
chr2L	1118830	1119149	chr2L	1150967	1151180	4	1	32084
chr2L	1118830	1119149	chr2L	1157718	1158312	4	1	39025
chr2L	1118830	1119149	chr2L	1158582	1159454	3	1	40028
chr2L	1118830	1119149	chr2L	1163765	1163929	4	1	44857
chr2L	1118830	1119149	chr2L	1200935	1201110	2	1	82033
chr2L	1118830	1119149	chr2L	1227820	1228193	2	1	109017
chr2L	1118830	1119149	chr2L	1230405	1230654	2	1	111540
chr2L	1118830	1119149	chr2L	1988620	1988804	2	1	869722
chr2L	1118830	1119149	chr2L	2874837	2875061	2	1	1755959
chr2L	1118830	1119149	chr2L	4333785	4334163	2	1	3214984
chr2L	1119582	1119887	chr2L	1130247	1130410	2	1	10594
chr2L	1128739	1128890	chr2L	1150474	1150767	2	1	21806
chr2L	1129705	1130115	chr2L	1157718	1158312	6	1	28105
chr2L	1150474	1150767	chr2L	1163765	1163929	4	1	13226
chr2L	1150474	1150767	chr2L	1191651	1192505	3	1	41457
chr2L	1157718	1158312	chr2L	1169704	1169886	2	1	11780
chr2L	1157718	1158312	chr2L	1172513	1172798	5	1	14640
chr2L	1157718	1158312	chr2L	1191651	1192505	2	1	34063
chr2L	1157718	1158312	chr2L	2492808	2493241	3	1	1335009
chr2L	1157718	1158312	chr2L	5763067	5763313	2	1	4605175
chr2L	1157718	1158312	chr2L	9387539	9387828	2	1	8229668
chr2L	1157718	1158312	chr2L	21237093	21237469	2	1	20079266
chr2L	1158582	1159454	chr2L	1169704	1169886	3	1	10777
chr2L	1158582	1159454	chr2L	1172513	1172798	3	1	13637
chr2L	1163765	1163929	chr2L	1172513	1172798	2	1	8808
chr2L	1163765	1163929	chr2L	2874837	2875061	2	1	1711102
chr2L	1180673	1180958	chr2L	1190250	1190517	2	1	9568
chr2L	1202189	1202378	chr2L	1304998	1305184	2	1	102807
chr2L	1219232	1220052	chr2L	1227820	1228193	3	1	8364
chr2L	1227820	1228193	chr2L	1240666	1240875	2	1	12764
chr2L	1256443	1256594	chr2L	1265996	1266192	2	1	9575
chr2L	1264009	1264168	chr2L	1361575	1361788	2	1	97593
chr2L	1264009	1264168	chr2L	1392186	1392447	2	1	128228
chr2L	1265996	1266192	chr2L	1537874	1538072	2	1	271879
chr2L	1287546	1287728	chr2L	1333171	1333324	2	1	45610
chr2L	1287546	1287728	chr2L	1336166	1336343	2	1	48617
chr2L	1327007	1327158	chr2L	1420234	1420624	2	1	93346
chr2L	1327904	1328089	chr2L	2268734	2268983	2	1	940862
chr2L	1329400	1329628	chr2L	1361575	1361788	2	1	32167
chr2L	1329400	1329628	chr2L	1362329	1362552	2	1	32926
chr2L	1333171	1333324	chr2L	1540365	1540537	2	1	207203
chr2L	1361575	1361788	chr2L	1387664	1387815	2	1	26058
chr2L	1361575	1361788	chr2L	1400258	1400528	2	1	38711
chr2L	1361575	1361788	chr2L	1504353	1504561	2	1	142775
chr2L	1362329	1362552	chr2L	1390959	1391143	2	1	28610
chr2L	1362329	1362552	chr2L	1504353	1504561	2	1	142016
chr2L	1381671	1382252	chr2L	1390959	1391143	2	1	9089
chr2L	1381671	1382252	chr2L	1394551	1394708	2	1	12668
chr2L	1387664	1387815	chr2L	1400258	1400528	2	1	12653
chr2L	1387664	1387815	chr2L	1585327	1585815	2	1	197831
chr2L	1390959	1391143	chr2L	1400258	1400528	2	1	9342
chr2L	1394551	1394708	chr2L	1420234	1420624	2	1	25799
chr2L	1400258	1400528	chr2L	1409354	1409590	3	1	9079
chr2L	1400258	1400528	chr2L	1420234	1420624	2	1	20036
chr2L	1502667	1503034	chr2L	1517831	1518264	3	1	15197
chr2L	1504353	1504561	chr2L	1517831	1518264	2	1	13590
chr2L	1504353	1504561	chr2L	1575992	1576205	2	1	71641
chr2L	1504353	1504561	chr2L	1619520	1619716	2	1	115161
chr2L	1511128	1511303	chr2L	1537874	1538072	2	1	26757
chr2L	1538393	1538731	chr2L	1595135	1595348	2	1	56679
chr2L	1546559	1546723	chr2L	1651120	1651488	2	1	104663
chr2L	1585327	1585815	chr2L	2242233	2242587	2	1	656839
chr2L	1610169	1610484	chr2L	1651120	1651488	2	1	40977
chr2L	1623267	1623497	chr2L	1727539	1727827	2	1	104301
chr2L	1646203	1646488	chr2L	1911650	1911942	2	1	265450
chr2L	1651120	1651488	chr2L	1663382	1663617	2	1	12195
chr2L	1651120	1651488	chr2L	1677254	1677411	2	1	26028
chr2L	1651120	1651488	chr2L	1686881	1687061	3	1	35667
chr2L	1651120	1651488	chr2L	1707833	1708002	2	1	56613
chr2L	1651120	1651488	chr2L	1911650	1911942	2	1	260492
chr2L	1651120	1651488	chr2L	1988172	1988511	2	1	337037
chr2L	1677254	1677411	chr2L	1686881	1687061	5	1	9638
chr2L	1677254	1677411	chr2L	1725398	1725679	2	1	48206
chr2L	1686881	1687061	chr2L	1707833	1708002	2	1	20946
chr2L	1695661	1696273	chr2L	1707833	1708002	2	1	11950
chr2L	1695661	1696273	chr2L	1727539	1727827	2	1	31716
chr2L	1705513	1706271	chr2L	1715805	1715958	2	1	9989
chr2L	1707833	1708002	chr2L	1732302	1732483	2	1	24475
chr2L	1710901	1711219	chr2L	1723785	1723948	2	1	12806
chr2L	1710901	1711219	chr2L	1724179	1724403	3	1	13231
chr2L	1710901	1711219	chr2L	1727539	1727827	5	1	16623
chr2L	1710901	1711219	chr2L	1732302	1732483	2	1	21332
chr2L	1710901	1711219	chr2L	1737335	1737673	2	1	26444
chr2L	1715805	1715958	chr2L	1724179	1724403	3	1	8409
chr2L	1715805	1715958	chr2L	1727539	1727827	4	1	11801
chr2L	1727539	1727827	chr2L	1737335	1737673	6	1	9821
chr2L	1727539	1727827	chr2L	1987434	1987910	2	1	259989
chr2L	1727539	1727827	chr2L	1988172	1988511	3	1	260658
chr2L	1732302	1732483	chr2L	1911650	1911942	2	1	179403
chr2L	1884434	1884892	chr2L	1909775	1909997	2	1	25223
chr2L	1902858	1903022	chr2L	1911650	1911942	4	1	8856
chr2L	1902858	1903022	chr2L	2130713	2131094	2	1	227963
chr2L	1902858	1903022	chr2L	2753104	2753494	2	1	850359
chr2L	1909775	1909997	chr2L	1988172	1988511	2	1	78455
chr2L	1909775	1909997	chr2L	2037538	2037973	3	1	127869
chr2L	1911650	1911942	chr2L	1927016	1927167	6	1	15295
chr2L	1911650	1911942	chr2L	1933870	1934027	6	1	22152
chr2L	1911650	1911942	chr2L	1974115	1974844	3	1	62683
chr2L	1911650	1911942	chr2L	1987434	1987910	4	1	75876
chr2L	1911650	1911942	chr2L	1988172	1988511	2	1	76545
chr2L	1911650	1911942	chr2L	2130713	2131094	4	1	219107
chr2L	1911650	1911942	chr2L	2178535	2178872	2	1	266907
chr2L	1933870	1934027	chr2L	1988620	1988804	2	1	54763
chr2L	1970811	1970972	chr2L	1988620	1988804	2	1	17820
chr2L	1970811	1970972	chr2L	2242233	2242587	2	1	271518
chr2L	1974115	1974844	chr2L	1987434	1987910	3	1	13192
chr2L	1974115	1974844	chr2L	1988172	1988511	3	1	13862
chr2L	1974115	1974844	chr2L	1988620	1988804	3	1	14232
chr2L	1980568	1980817	chr2L	2130713	2131094	2	1	150211
chr2L	1987434	1987910	chr2L	1998503	1998724	3	1	10941
chr2L	1987434	1987910	chr2L	2002619	2002776	2	1	15025
chr2L	1987434	1987910	chr2L	2006991	2007436	2	1	19541
chr2L	1987434	1987910	chr2L	2037538	2037973	2	1	50083
chr2L	1987434	1987910	chr2L	2042842	2043121	2	1	55309
chr2L	1987434	1987910	chr2L	2130713	2131094	9	1	143231
chr2L	1987434	1987910	chr2L	2753104	2753494	2	1	765627
chr2L	1987434	1987910	chr2L	8229266	8229455	3	1	6241688
chr2L	1987434	1987910	chr2L	11066759	11067120	2	1	9079267
chr2L	1987434	1987910	chr2L	16888372	16888594	2	1	14900811
chr2L	1988172	1988511	chr2L	2006043	2006295	2	1	17827
chr2L	1988172	1988511	chr2L	2236645	2237046	2	1	248504
chr2L	1988620	1988804	chr2L	1998503	1998724	3	1	9901
chr2L	1988620	1988804	chr2L	2002619	2002776	2	1	13985
chr2L	1988620	1988804	chr2L	2006991	2007436	3	1	18501
chr2L	1988620	1988804	chr2L	2037538	2037973	3	1	49043
chr2L	1988620	1988804	chr2L	2130713	2131094	2	1	142191
chr2L	1988620	1988804	chr2L	2221975	2222217	2	1	233384
chr2L	1988620	1988804	chr2L	2242233	2242587	2	1	253698
chr2L	2006043	2006295	chr2L	2037538	2037973	2	1	31586
chr2L	2037538	2037973	chr2L	2130713	2131094	11	1	93148
chr2L	2042842	2043121	chr2L	2130713	2131094	2	1	87922
chr2L	2090549	2090854	chr2L	2130713	2131094	2	1	40202
chr2L	2130713	2131094	chr2L	2159696	2159973	2	1	28931
chr2L	2130713	2131094	chr2L	2178325	2178478	3	1	47498
chr2L	2130713	2131094	chr2L	2178535	2178872	7	1	47800
chr2L	2130713	2131094	chr2L	2221975	2222217	8	1	91192
chr2L	2130713	2131094	chr2L	2236645	2237046	2	1	105942
chr2L	2130713	2131094	chr2L	2242233	2242587	3	1	111506
chr2L	2130713	2131094	chr2L	2365251	2365463	3	1	234453
chr2L	2130713	2131094	chr2L	2862456	2862693	2	1	731671
chr2L	2130713	2131094	chr2L	3730317	3730655	2	1	1599582
chr2L	2136057	2136261	chr2L	4333785	4334163	2	1	2197815
chr2L	2167234	2167422	chr2L	2178325	2178478	5	1	11073
chr2L	2167234	2167422	chr2L	2178535	2178872	7	1	11375
chr2L	2178325	2178478	chr2L	2221975	2222217	2	1	43694
chr2L	2178535	2178872	chr2L	2192172	2192401	2	1	13583
chr2L	2178535	2178872	chr2L	2221975	2222217	2	1	43392
chr2L	2178535	2178872	chr2L	9782259	9782611	2	1	7603731
chr2L	2204740	2204953	chr2L	2221975	2222217	2	1	17249
chr2L	2204740	2204953	chr2L	2236645	2237046	2	1	31999
chr2L	2204740	2204953	chr2L	2242233	2242587	7	1	37563
chr2L	2221975	2222217	chr2L	2236645	2237046	4	1	14749
chr2L	2221975	2222217	chr2L	2242233	2242587	13	1	20314
chr2L	2221975	2222217	chr2L	2243713	2243967	2	1	21744
chr2L	2221975	2222217	chr2L	2753104	2753494	2	1	531203
chr2L	2221975	2222217	chr2L	5027270	5027537	2	1	2805307
chr2L	2226498	2226781	chr2L	2236645	2237046	5	1	10206
chr2L	2226498	2226781	chr2L	2242233	2242587	4	1	15770
chr2L	2236645	2237046	chr2L	2357139	2357397	2	1	120422
chr2L	2236645	2237046	chr2L	2357532	2357684	3	1	120762
chr2L	2242233	2242587	chr2L	2251600	2251937	2	1	9358
chr2L	2242233	2242587	chr2L	2251943	2252191	6	1	9657
chr2L	2242233	2242587	chr2L	2263054	2263374	4	1	20804
chr2L	2242233	2242587	chr2L	2268734	2268983	7	1	26448
chr2L	2242233	2242587	chr2L	2287894	2288104	3	1	45589
chr2L	2242233	2242587	chr2L	2357139	2357397	3	1	114858
